"","Paper_id","introduction","Year_result","Group_finelevel","Response_var","Trt_id1","Trt1_interaction","Trt1_interaction2","Trt_id1description","Trt_id2","Trt2_interaction","Trt2_interaction2","Trt_id2description","results_short","Reviewers_results_long","methods","citation","citation_short"
"442",27,"27 A randomized complete block design study with 3 replications was conducted at 1 site from 2011-2014 in Jefferson City, MO investigating the effects of tillage, cover crops, and crop rotation in a maize/soybean system (Haruna & Nkongolo, 2015).",2,"mono","air filled pore space",0,NA,NA,"no winter cover crop",1,NA,NA,"rye winter cover crop","They found air filled pore space was unimpacted by rye cover crops. ","There were no impacts of winter rye cover crops on air filled pore space compared to winter fallow in the second and third years of this study.","27 Plots received one of the following cover crop treatments: winter fallow (control), cereal rye.  27 Plots were 148.84 sq m.","27 Haruna, S.I., & Nkongolo, N.V. (2015). Effects of tillage, rotation and cover crop on the physical properties of a silt-loam soil. International Agrophysics, 29: 137-145. DOI: 10.1515/intag-2015-0030","Haruna & Nkongolo (2015)"
"443",27,"27 A randomized complete block design study with 3 replications was conducted at 1 site from 2011-2014 in Jefferson City, MO investigating the effects of tillage, cover crops, and crop rotation in a maize/soybean system (Haruna & Nkongolo, 2015).",3,"mono","air filled pore space",0,NA,NA,"no winter cover crop",1,NA,NA,"rye winter cover crop","They found air filled pore space was unimpacted by rye cover crops. ","There were no impacts of winter rye cover crops on air filled pore space compared to winter fallow in the second and third years of this study.","27 Plots received one of the following cover crop treatments: winter fallow (control), cereal rye.  27 Plots were 148.84 sq m.","27 Haruna, S.I., & Nkongolo, N.V. (2015). Effects of tillage, rotation and cover crop on the physical properties of a silt-loam soil. International Agrophysics, 29: 137-145. DOI: 10.1515/intag-2015-0030","Haruna & Nkongolo (2015)"
"444",27,"27 A randomized complete block design study with 3 replications was conducted at 1 site from 2011-2014 in Jefferson City, MO investigating the effects of tillage, cover crops, and crop rotation in a maize/soybean system (Haruna & Nkongolo, 2015).",2,"mono","bulk density",0,NA,NA,"no winter cover crop",1,NA,NA,"rye winter cover crop","They found winter rye reduced soil bulk density in second year with no impact of cover crop in the third year. ","Soil bulk density was lower in the second year of this study when winter rye cover crops were grown compared to winter fallow. In the third year, there were no differences in soil bulk density between winter rye and the control.","27 Plots received one of the following cover crop treatments: winter fallow (control), cereal rye.  27 Plots were 148.84 sq m.","27 Haruna, S.I., & Nkongolo, N.V. (2015). Effects of tillage, rotation and cover crop on the physical properties of a silt-loam soil. International Agrophysics, 29: 137-145. DOI: 10.1515/intag-2015-0030","Haruna & Nkongolo (2015)"
"445",27,"27 A randomized complete block design study with 3 replications was conducted at 1 site from 2011-2014 in Jefferson City, MO investigating the effects of tillage, cover crops, and crop rotation in a maize/soybean system (Haruna & Nkongolo, 2015).",3,"mono","bulk density",0,NA,NA,"no winter cover crop",1,NA,NA,"rye winter cover crop","They found winter rye reduced soil bulk density in second year with no impact of cover crop in the third year. ","Soil bulk density was lower in the second year of this study when winter rye cover crops were grown compared to winter fallow. In the third year, there were no differences in soil bulk density between winter rye and the control.","27 Plots received one of the following cover crop treatments: winter fallow (control), cereal rye.  27 Plots were 148.84 sq m.","27 Haruna, S.I., & Nkongolo, N.V. (2015). Effects of tillage, rotation and cover crop on the physical properties of a silt-loam soil. International Agrophysics, 29: 137-145. DOI: 10.1515/intag-2015-0030","Haruna & Nkongolo (2015)"
"446",27,"27 A randomized complete block design study with 3 replications was conducted at 1 site from 2011-2014 in Jefferson City, MO investigating the effects of tillage, cover crops, and crop rotation in a maize/soybean system (Haruna & Nkongolo, 2015).",2,"mono","gravimetric water content of soil",0,NA,NA,"no winter cover crop",1,NA,NA,"rye winter cover crop","They found soil moisture measured gravimetrically was unaffected by winter rye cover crops. ","Winter rye cover crop had no effect on soil moisture (gravimetric water) compared to winter fallow in this three year study.","27 Plots received one of the following cover crop treatments: winter fallow (control), cereal rye.  27 Plots were 148.84 sq m.","27 Haruna, S.I., & Nkongolo, N.V. (2015). Effects of tillage, rotation and cover crop on the physical properties of a silt-loam soil. International Agrophysics, 29: 137-145. DOI: 10.1515/intag-2015-0030","Haruna & Nkongolo (2015)"
"447",27,"27 A randomized complete block design study with 3 replications was conducted at 1 site from 2011-2014 in Jefferson City, MO investigating the effects of tillage, cover crops, and crop rotation in a maize/soybean system (Haruna & Nkongolo, 2015).",3,"mono","gravimetric water content of soil",0,NA,NA,"no winter cover crop",1,NA,NA,"rye winter cover crop","They found soil moisture measured gravimetrically was unaffected by winter rye cover crops. ","Winter rye cover crop had no effect on soil moisture (gravimetric water) compared to winter fallow in this three year study.","27 Plots received one of the following cover crop treatments: winter fallow (control), cereal rye.  27 Plots were 148.84 sq m.","27 Haruna, S.I., & Nkongolo, N.V. (2015). Effects of tillage, rotation and cover crop on the physical properties of a silt-loam soil. International Agrophysics, 29: 137-145. DOI: 10.1515/intag-2015-0030","Haruna & Nkongolo (2015)"
"448",27,"27 A randomized complete block design study with 3 replications was conducted at 1 site from 2011-2014 in Jefferson City, MO investigating the effects of tillage, cover crops, and crop rotation in a maize/soybean system (Haruna & Nkongolo, 2015).",2,"mono","pore tortuosity factor",0,NA,NA,"no winter cover crop",1,NA,NA,"rye winter cover crop","They found fluid diffusion measured as pore tortuosity factor was unaffected by winter rye cover crops. ","The pore tortuosity factors were similar among plots with winter rye cover crops and winter fallow over this three year study.","27 Plots received one of the following cover crop treatments: winter fallow (control), cereal rye.  27 Plots were 148.84 sq m.","27 Haruna, S.I., & Nkongolo, N.V. (2015). Effects of tillage, rotation and cover crop on the physical properties of a silt-loam soil. International Agrophysics, 29: 137-145. DOI: 10.1515/intag-2015-0030","Haruna & Nkongolo (2015)"
"449",27,"27 A randomized complete block design study with 3 replications was conducted at 1 site from 2011-2014 in Jefferson City, MO investigating the effects of tillage, cover crops, and crop rotation in a maize/soybean system (Haruna & Nkongolo, 2015).",3,"mono","pore tortuosity factor",0,NA,NA,"no winter cover crop",1,NA,NA,"rye winter cover crop","They found fluid diffusion measured as pore tortuosity factor was unaffected by winter rye cover crops. ","The pore tortuosity factors were similar among plots with winter rye cover crops and winter fallow over this three year study.","27 Plots received one of the following cover crop treatments: winter fallow (control), cereal rye.  27 Plots were 148.84 sq m.","27 Haruna, S.I., & Nkongolo, N.V. (2015). Effects of tillage, rotation and cover crop on the physical properties of a silt-loam soil. International Agrophysics, 29: 137-145. DOI: 10.1515/intag-2015-0030","Haruna & Nkongolo (2015)"
"450",27,"27 A randomized complete block design study with 3 replications was conducted at 1 site from 2011-2014 in Jefferson City, MO investigating the effects of tillage, cover crops, and crop rotation in a maize/soybean system (Haruna & Nkongolo, 2015).",2,"mono","relative gas diffusion coefficient",0,NA,NA,"no winter cover crop",1,NA,NA,"rye winter cover crop","They found relative gas diffusion was unaffected by winter rye cover crops. ","Relative gas diffusion rates were similar among plots with winter rye cover crops and winter fallow over this three year study.","27 Plots received one of the following cover crop treatments: winter fallow (control), cereal rye.  27 Plots were 148.84 sq m.","27 Haruna, S.I., & Nkongolo, N.V. (2015). Effects of tillage, rotation and cover crop on the physical properties of a silt-loam soil. International Agrophysics, 29: 137-145. DOI: 10.1515/intag-2015-0030","Haruna & Nkongolo (2015)"
"451",27,"27 A randomized complete block design study with 3 replications was conducted at 1 site from 2011-2014 in Jefferson City, MO investigating the effects of tillage, cover crops, and crop rotation in a maize/soybean system (Haruna & Nkongolo, 2015).",3,"mono","relative gas diffusion coefficient",0,NA,NA,"no winter cover crop",1,NA,NA,"rye winter cover crop","They found relative gas diffusion was unaffected by winter rye cover crops. ","Relative gas diffusion rates were similar among plots with winter rye cover crops and winter fallow over this three year study.","27 Plots received one of the following cover crop treatments: winter fallow (control), cereal rye.  27 Plots were 148.84 sq m.","27 Haruna, S.I., & Nkongolo, N.V. (2015). Effects of tillage, rotation and cover crop on the physical properties of a silt-loam soil. International Agrophysics, 29: 137-145. DOI: 10.1515/intag-2015-0030","Haruna & Nkongolo (2015)"
"452",27,"27 A randomized complete block design study with 3 replications was conducted at 1 site from 2011-2014 in Jefferson City, MO investigating the effects of tillage, cover crops, and crop rotation in a maize/soybean system (Haruna & Nkongolo, 2015).",3,"mono","total pore spaces",0,NA,NA,"no winter cover crop",1,NA,NA,"rye winter cover crop","They found total pore space increased with winter rye cover crops in the second year of the study, but was similar to winter fallow in the third year of the study. ","Total pore space in soils increased with winter rye cover crops after two winter with winter rye. In the third year of the study, total pore space was similar between winter rye and winter fallow.","27 Plots received one of the following cover crop treatments: winter fallow (control), cereal rye.  27 Plots were 148.84 sq m.","27 Haruna, S.I., & Nkongolo, N.V. (2015). Effects of tillage, rotation and cover crop on the physical properties of a silt-loam soil. International Agrophysics, 29: 137-145. DOI: 10.1515/intag-2015-0030","Haruna & Nkongolo (2015)"
"453",27,"27 A randomized complete block design study with 3 replications was conducted at 1 site from 2011-2014 in Jefferson City, MO investigating the effects of tillage, cover crops, and crop rotation in a maize/soybean system (Haruna & Nkongolo, 2015).",2,"mono","total pore spaces",0,NA,NA,"no winter cover crop",1,NA,NA,"rye winter cover crop","They found total pore space increased with winter rye cover crops in the second year of the study, but was similar to winter fallow in the third year of the study. ","Total pore space in soils increased with winter rye cover crops after two winter with winter rye. In the third year of the study, total pore space was similar between winter rye and winter fallow.","27 Plots received one of the following cover crop treatments: winter fallow (control), cereal rye.  27 Plots were 148.84 sq m.","27 Haruna, S.I., & Nkongolo, N.V. (2015). Effects of tillage, rotation and cover crop on the physical properties of a silt-loam soil. International Agrophysics, 29: 137-145. DOI: 10.1515/intag-2015-0030","Haruna & Nkongolo (2015)"
"454",27,"27 A randomized complete block design study with 3 replications was conducted at 1 site from 2011-2014 in Jefferson City, MO investigating the effects of tillage, cover crops, and crop rotation in a maize/soybean system (Haruna & Nkongolo, 2015).",2,"mono","volumetric air content",0,NA,NA,"no winter cover crop",1,NA,NA,"rye winter cover crop","They found volumetric air content was unaffected by winter rye cover crops. ","Volumetric air content was similar among plots with winter rye cover crops and winter fallow over this three year study.","27 Plots received one of the following cover crop treatments: winter fallow (control), cereal rye.  27 Plots were 148.84 sq m.","27 Haruna, S.I., & Nkongolo, N.V. (2015). Effects of tillage, rotation and cover crop on the physical properties of a silt-loam soil. International Agrophysics, 29: 137-145. DOI: 10.1515/intag-2015-0030","Haruna & Nkongolo (2015)"
"455",27,"27 A randomized complete block design study with 3 replications was conducted at 1 site from 2011-2014 in Jefferson City, MO investigating the effects of tillage, cover crops, and crop rotation in a maize/soybean system (Haruna & Nkongolo, 2015).",3,"mono","volumetric air content",0,NA,NA,"no winter cover crop",1,NA,NA,"rye winter cover crop","They found volumetric air content was unaffected by winter rye cover crops. ","Volumetric air content was similar among plots with winter rye cover crops and winter fallow over this three year study.","27 Plots received one of the following cover crop treatments: winter fallow (control), cereal rye.  27 Plots were 148.84 sq m.","27 Haruna, S.I., & Nkongolo, N.V. (2015). Effects of tillage, rotation and cover crop on the physical properties of a silt-loam soil. International Agrophysics, 29: 137-145. DOI: 10.1515/intag-2015-0030","Haruna & Nkongolo (2015)"
"456",27,"27 A randomized complete block design study with 3 replications was conducted at 1 site from 2011-2014 in Jefferson City, MO investigating the effects of tillage, cover crops, and crop rotation in a maize/soybean system (Haruna & Nkongolo, 2015).",2,"mono","volumetric water content",0,NA,NA,"no winter cover crop",1,NA,NA,"rye winter cover crop","They found volumetric air content was unaffected by winter rye cover crops. ","Volumetric air content was similar among plots with winter rye cover crops and winter fallow over this three year study.","27 Plots received one of the following cover crop treatments: winter fallow (control), cereal rye.  27 Plots were 148.84 sq m.","27 Haruna, S.I., & Nkongolo, N.V. (2015). Effects of tillage, rotation and cover crop on the physical properties of a silt-loam soil. International Agrophysics, 29: 137-145. DOI: 10.1515/intag-2015-0030","Haruna & Nkongolo (2015)"
"457",27,"27 A randomized complete block design study with 3 replications was conducted at 1 site from 2011-2014 in Jefferson City, MO investigating the effects of tillage, cover crops, and crop rotation in a maize/soybean system (Haruna & Nkongolo, 2015).",3,"mono","volumetric water content",0,NA,NA,"no winter cover crop",1,NA,NA,"rye winter cover crop","They found volumetric air content was unaffected by winter rye cover crops. ","Volumetric air content was similar among plots with winter rye cover crops and winter fallow over this three year study.","27 Plots received one of the following cover crop treatments: winter fallow (control), cereal rye.  27 Plots were 148.84 sq m.","27 Haruna, S.I., & Nkongolo, N.V. (2015). Effects of tillage, rotation and cover crop on the physical properties of a silt-loam soil. International Agrophysics, 29: 137-145. DOI: 10.1515/intag-2015-0030","Haruna & Nkongolo (2015)"
"458",27,"27 A randomized complete block design study with 3 replications was conducted at 1 site from 2011-2014 in Jefferson City, MO investigating the effects of tillage, cover crops, and crop rotation in a maize/soybean system (Haruna & Nkongolo, 2015).",2,"mono","water filled pore space",0,NA,NA,"no winter cover crop",1,NA,NA,"rye winter cover crop","They found water filled pore space was unaffected by winter rye cover crops. ","Water filled pore space was similar among plots with winter rye cover crops and winter fallow over this three year study.","27 Plots received one of the following cover crop treatments: winter fallow (control), cereal rye.  27 Plots were 148.84 sq m.","27 Haruna, S.I., & Nkongolo, N.V. (2015). Effects of tillage, rotation and cover crop on the physical properties of a silt-loam soil. International Agrophysics, 29: 137-145. DOI: 10.1515/intag-2015-0030","Haruna & Nkongolo (2015)"
"459",27,"27 A randomized complete block design study with 3 replications was conducted at 1 site from 2011-2014 in Jefferson City, MO investigating the effects of tillage, cover crops, and crop rotation in a maize/soybean system (Haruna & Nkongolo, 2015).",3,"mono","water filled pore space",0,NA,NA,"no winter cover crop",1,NA,NA,"rye winter cover crop","They found water filled pore space was unaffected by winter rye cover crops. ","Water filled pore space was similar among plots with winter rye cover crops and winter fallow over this three year study.","27 Plots received one of the following cover crop treatments: winter fallow (control), cereal rye.  27 Plots were 148.84 sq m.","27 Haruna, S.I., & Nkongolo, N.V. (2015). Effects of tillage, rotation and cover crop on the physical properties of a silt-loam soil. International Agrophysics, 29: 137-145. DOI: 10.1515/intag-2015-0030","Haruna & Nkongolo (2015)"
"460",28,"28 A split-plot randomized complete block design study with 4 replications was conducted at 4 sites from 2009-2012 in Ames, IA, Crawfordsville, IA, Lewis, IA, Nashua, IA investigating the effects of cover crops and fertilization rate in a maize/soybean system (Pantoja et al., 2015).",0,"mono","aboveground plant nitrogen uptake",0,2,NA,"no winter cover crop, no fertilization",1,2,NA,"rye winter cover crop, no fertilization","They found consistent reduction in maize grain yields and nitrogen uptake of maize grain and aboveground biomass with winter rye cover crops compared to winter fallow. ","Maize grain yields and nitrogen uptake of aboveground tissue and grains were greater with no-rye cover crop than with rye cover crop at all six fertility levels.","28 Plots received one of the following cover crop treatments: cereal rye cv. Wheeler @ 70 kg/ha, winter fallow (control). 28 Cover crops were no-till drilled between September-October. 28 Plots were 20.7936 sq m.","28 Pantoja, J.L, Woli, K.P., Sawyer, J.E., & Barker, D.W. (2015). Corn nitrogen fertilization requirement and corn-soybean productivity with a rye cover crop. Soil Science Society of America Journal, 79: 1482-1495. DOI: 10.2136/sssaj2015.02.0084","Pantoja et al. (2015)"
"461",28,"28 A split-plot randomized complete block design study with 4 replications was conducted at 4 sites from 2009-2012 in Ames, IA, Crawfordsville, IA, Lewis, IA, Nashua, IA investigating the effects of cover crops and fertilization rate in a maize/soybean system (Pantoja et al., 2015).",0,"mono","aboveground plant nitrogen uptake",0,3,NA,"no winter cover crop, 45 kg N / ha",1,3,NA,"rye winter cover crop, 45 kg N / ha","They found consistent reduction in maize grain yields and nitrogen uptake of maize grain and aboveground biomass with winter rye cover crops compared to winter fallow. ","Maize grain yields and nitrogen uptake of aboveground tissue and grains were greater with no-rye cover crop than with rye cover crop at all six fertility levels.","28 Plots received one of the following cover crop treatments: cereal rye cv. Wheeler @ 70 kg/ha, winter fallow (control). 28 Cover crops were no-till drilled between September-October. 28 Plots were 20.7936 sq m.","28 Pantoja, J.L, Woli, K.P., Sawyer, J.E., & Barker, D.W. (2015). Corn nitrogen fertilization requirement and corn-soybean productivity with a rye cover crop. Soil Science Society of America Journal, 79: 1482-1495. DOI: 10.2136/sssaj2015.02.0084","Pantoja et al. (2015)"
"462",28,"28 A split-plot randomized complete block design study with 4 replications was conducted at 4 sites from 2009-2012 in Ames, IA, Crawfordsville, IA, Lewis, IA, Nashua, IA investigating the effects of cover crops and fertilization rate in a maize/soybean system (Pantoja et al., 2015).",0,"mono","aboveground plant nitrogen uptake",0,4,NA,"no winter cover crop, 90 kg N / ha",1,4,NA,"rye winter cover crop, 90 kg N / ha","They found consistent reduction in maize grain yields and nitrogen uptake of maize grain and aboveground biomass with winter rye cover crops compared to winter fallow. ","Maize grain yields and nitrogen uptake of aboveground tissue and grains were greater with no-rye cover crop than with rye cover crop at all six fertility levels.","28 Plots received one of the following cover crop treatments: cereal rye cv. Wheeler @ 70 kg/ha, winter fallow (control). 28 Cover crops were no-till drilled between September-October. 28 Plots were 20.7936 sq m.","28 Pantoja, J.L, Woli, K.P., Sawyer, J.E., & Barker, D.W. (2015). Corn nitrogen fertilization requirement and corn-soybean productivity with a rye cover crop. Soil Science Society of America Journal, 79: 1482-1495. DOI: 10.2136/sssaj2015.02.0084","Pantoja et al. (2015)"
"463",28,"28 A split-plot randomized complete block design study with 4 replications was conducted at 4 sites from 2009-2012 in Ames, IA, Crawfordsville, IA, Lewis, IA, Nashua, IA investigating the effects of cover crops and fertilization rate in a maize/soybean system (Pantoja et al., 2015).",0,"mono","aboveground plant nitrogen uptake",0,5,NA,"no winter cover crop, 135 kg N / ha",1,5,NA,"rye winter cover crop, 135 kg N / ha","They found consistent reduction in maize grain yields and nitrogen uptake of maize grain and aboveground biomass with winter rye cover crops compared to winter fallow. ","Maize grain yields and nitrogen uptake of aboveground tissue and grains were greater with no-rye cover crop than with rye cover crop at all six fertility levels.","28 Plots received one of the following cover crop treatments: cereal rye cv. Wheeler @ 70 kg/ha, winter fallow (control). 28 Cover crops were no-till drilled between September-October. 28 Plots were 20.7936 sq m.","28 Pantoja, J.L, Woli, K.P., Sawyer, J.E., & Barker, D.W. (2015). Corn nitrogen fertilization requirement and corn-soybean productivity with a rye cover crop. Soil Science Society of America Journal, 79: 1482-1495. DOI: 10.2136/sssaj2015.02.0084","Pantoja et al. (2015)"
"464",28,"28 A split-plot randomized complete block design study with 4 replications was conducted at 4 sites from 2009-2012 in Ames, IA, Crawfordsville, IA, Lewis, IA, Nashua, IA investigating the effects of cover crops and fertilization rate in a maize/soybean system (Pantoja et al., 2015).",0,"mono","aboveground plant nitrogen uptake",0,6,NA,"no winter cover crop, 180 kg N / ha",1,6,NA,"rye winter cover crop, 180 kg N / ha","They found consistent reduction in maize grain yields and nitrogen uptake of maize grain and aboveground biomass with winter rye cover crops compared to winter fallow. ","Maize grain yields and nitrogen uptake of aboveground tissue and grains were greater with no-rye cover crop than with rye cover crop at all six fertility levels.","28 Plots received one of the following cover crop treatments: cereal rye cv. Wheeler @ 70 kg/ha, winter fallow (control). 28 Cover crops were no-till drilled between September-October. 28 Plots were 20.7936 sq m.","28 Pantoja, J.L, Woli, K.P., Sawyer, J.E., & Barker, D.W. (2015). Corn nitrogen fertilization requirement and corn-soybean productivity with a rye cover crop. Soil Science Society of America Journal, 79: 1482-1495. DOI: 10.2136/sssaj2015.02.0084","Pantoja et al. (2015)"
"465",28,"28 A split-plot randomized complete block design study with 4 replications was conducted at 4 sites from 2009-2012 in Ames, IA, Crawfordsville, IA, Lewis, IA, Nashua, IA investigating the effects of cover crops and fertilization rate in a maize/soybean system (Pantoja et al., 2015).",0,"mono","aboveground plant nitrogen uptake",0,7,NA,"no winter cover crop, 225 kg N / ha",1,7,NA,"rye winter cover crop, 225 kg N / ha","They found consistent reduction in maize grain yields and nitrogen uptake of maize grain and aboveground biomass with winter rye cover crops compared to winter fallow. ","Maize grain yields and nitrogen uptake of aboveground tissue and grains were greater with no-rye cover crop than with rye cover crop at all six fertility levels.","28 Plots received one of the following cover crop treatments: cereal rye cv. Wheeler @ 70 kg/ha, winter fallow (control). 28 Cover crops were no-till drilled between September-October. 28 Plots were 20.7936 sq m.","28 Pantoja, J.L, Woli, K.P., Sawyer, J.E., & Barker, D.W. (2015). Corn nitrogen fertilization requirement and corn-soybean productivity with a rye cover crop. Soil Science Society of America Journal, 79: 1482-1495. DOI: 10.2136/sssaj2015.02.0084","Pantoja et al. (2015)"
"466",28,"28 A split-plot randomized complete block design study with 4 replications was conducted at 4 sites from 2009-2012 in Ames, IA, Crawfordsville, IA, Lewis, IA, Nashua, IA investigating the effects of cover crops and fertilization rate in a maize/soybean system (Pantoja et al., 2015).",0,"mono","maize grain nitrogen uptake",0,2,NA,"no winter cover crop, no fertilization",1,2,NA,"rye winter cover crop, no fertilization","They found consistent reduction in maize grain yields and nitrogen uptake of maize grain and aboveground biomass with winter rye cover crops compared to winter fallow. ","Maize grain yields and nitrogen uptake of aboveground tissue and grains were greater with no-rye cover crop than with rye cover crop at all six fertility levels.","28 Plots received one of the following cover crop treatments: cereal rye cv. Wheeler @ 70 kg/ha, winter fallow (control). 28 Cover crops were no-till drilled between September-October. 28 Plots were 20.7936 sq m.","28 Pantoja, J.L, Woli, K.P., Sawyer, J.E., & Barker, D.W. (2015). Corn nitrogen fertilization requirement and corn-soybean productivity with a rye cover crop. Soil Science Society of America Journal, 79: 1482-1495. DOI: 10.2136/sssaj2015.02.0084","Pantoja et al. (2015)"
"467",28,"28 A split-plot randomized complete block design study with 4 replications was conducted at 4 sites from 2009-2012 in Ames, IA, Crawfordsville, IA, Lewis, IA, Nashua, IA investigating the effects of cover crops and fertilization rate in a maize/soybean system (Pantoja et al., 2015).",0,"mono","maize grain nitrogen uptake",0,3,NA,"no winter cover crop, 45 kg N / ha",1,3,NA,"rye winter cover crop, 45 kg N / ha","They found consistent reduction in maize grain yields and nitrogen uptake of maize grain and aboveground biomass with winter rye cover crops compared to winter fallow. ","Maize grain yields and nitrogen uptake of aboveground tissue and grains were greater with no-rye cover crop than with rye cover crop at all six fertility levels.","28 Plots received one of the following cover crop treatments: cereal rye cv. Wheeler @ 70 kg/ha, winter fallow (control). 28 Cover crops were no-till drilled between September-October. 28 Plots were 20.7936 sq m.","28 Pantoja, J.L, Woli, K.P., Sawyer, J.E., & Barker, D.W. (2015). Corn nitrogen fertilization requirement and corn-soybean productivity with a rye cover crop. Soil Science Society of America Journal, 79: 1482-1495. DOI: 10.2136/sssaj2015.02.0084","Pantoja et al. (2015)"
"468",28,"28 A split-plot randomized complete block design study with 4 replications was conducted at 4 sites from 2009-2012 in Ames, IA, Crawfordsville, IA, Lewis, IA, Nashua, IA investigating the effects of cover crops and fertilization rate in a maize/soybean system (Pantoja et al., 2015).",0,"mono","maize grain nitrogen uptake",0,4,NA,"no winter cover crop, 90 kg N / ha",1,4,NA,"rye winter cover crop, 90 kg N / ha","They found consistent reduction in maize grain yields and nitrogen uptake of maize grain and aboveground biomass with winter rye cover crops compared to winter fallow. ","Maize grain yields and nitrogen uptake of aboveground tissue and grains were greater with no-rye cover crop than with rye cover crop at all six fertility levels.","28 Plots received one of the following cover crop treatments: cereal rye cv. Wheeler @ 70 kg/ha, winter fallow (control). 28 Cover crops were no-till drilled between September-October. 28 Plots were 20.7936 sq m.","28 Pantoja, J.L, Woli, K.P., Sawyer, J.E., & Barker, D.W. (2015). Corn nitrogen fertilization requirement and corn-soybean productivity with a rye cover crop. Soil Science Society of America Journal, 79: 1482-1495. DOI: 10.2136/sssaj2015.02.0084","Pantoja et al. (2015)"
"469",28,"28 A split-plot randomized complete block design study with 4 replications was conducted at 4 sites from 2009-2012 in Ames, IA, Crawfordsville, IA, Lewis, IA, Nashua, IA investigating the effects of cover crops and fertilization rate in a maize/soybean system (Pantoja et al., 2015).",0,"mono","maize grain nitrogen uptake",0,5,NA,"no winter cover crop, 135 kg N / ha",1,5,NA,"rye winter cover crop, 135 kg N / ha","They found consistent reduction in maize grain yields and nitrogen uptake of maize grain and aboveground biomass with winter rye cover crops compared to winter fallow. ","Maize grain yields and nitrogen uptake of aboveground tissue and grains were greater with no-rye cover crop than with rye cover crop at all six fertility levels.","28 Plots received one of the following cover crop treatments: cereal rye cv. Wheeler @ 70 kg/ha, winter fallow (control). 28 Cover crops were no-till drilled between September-October. 28 Plots were 20.7936 sq m.","28 Pantoja, J.L, Woli, K.P., Sawyer, J.E., & Barker, D.W. (2015). Corn nitrogen fertilization requirement and corn-soybean productivity with a rye cover crop. Soil Science Society of America Journal, 79: 1482-1495. DOI: 10.2136/sssaj2015.02.0084","Pantoja et al. (2015)"
"470",28,"28 A split-plot randomized complete block design study with 4 replications was conducted at 4 sites from 2009-2012 in Ames, IA, Crawfordsville, IA, Lewis, IA, Nashua, IA investigating the effects of cover crops and fertilization rate in a maize/soybean system (Pantoja et al., 2015).",0,"mono","maize grain nitrogen uptake",0,6,NA,"no winter cover crop, 180 kg N / ha",1,6,NA,"rye winter cover crop, 180 kg N / ha","They found consistent reduction in maize grain yields and nitrogen uptake of maize grain and aboveground biomass with winter rye cover crops compared to winter fallow. ","Maize grain yields and nitrogen uptake of aboveground tissue and grains were greater with no-rye cover crop than with rye cover crop at all six fertility levels.","28 Plots received one of the following cover crop treatments: cereal rye cv. Wheeler @ 70 kg/ha, winter fallow (control). 28 Cover crops were no-till drilled between September-October. 28 Plots were 20.7936 sq m.","28 Pantoja, J.L, Woli, K.P., Sawyer, J.E., & Barker, D.W. (2015). Corn nitrogen fertilization requirement and corn-soybean productivity with a rye cover crop. Soil Science Society of America Journal, 79: 1482-1495. DOI: 10.2136/sssaj2015.02.0084","Pantoja et al. (2015)"
"471",28,"28 A split-plot randomized complete block design study with 4 replications was conducted at 4 sites from 2009-2012 in Ames, IA, Crawfordsville, IA, Lewis, IA, Nashua, IA investigating the effects of cover crops and fertilization rate in a maize/soybean system (Pantoja et al., 2015).",0,"mono","maize grain nitrogen uptake",0,7,NA,"no winter cover crop, 225 kg N / ha",1,7,NA,"rye winter cover crop, 225 kg N / ha","They found consistent reduction in maize grain yields and nitrogen uptake of maize grain and aboveground biomass with winter rye cover crops compared to winter fallow. ","Maize grain yields and nitrogen uptake of aboveground tissue and grains were greater with no-rye cover crop than with rye cover crop at all six fertility levels.","28 Plots received one of the following cover crop treatments: cereal rye cv. Wheeler @ 70 kg/ha, winter fallow (control). 28 Cover crops were no-till drilled between September-October. 28 Plots were 20.7936 sq m.","28 Pantoja, J.L, Woli, K.P., Sawyer, J.E., & Barker, D.W. (2015). Corn nitrogen fertilization requirement and corn-soybean productivity with a rye cover crop. Soil Science Society of America Journal, 79: 1482-1495. DOI: 10.2136/sssaj2015.02.0084","Pantoja et al. (2015)"
"472",28,"28 A split-plot randomized complete block design study with 4 replications was conducted at 4 sites from 2009-2012 in Ames, IA, Crawfordsville, IA, Lewis, IA, Nashua, IA investigating the effects of cover crops and fertilization rate in a maize/soybean system (Pantoja et al., 2015).",0,"mono","maize grain yield",0,2,NA,"no winter cover crop",1,2,NA,"rye winter cover crop","They found consistent reduction in maize grain yields and nitrogen uptake of maize grain and aboveground biomass with winter rye cover crops compared to winter fallow. ","Maize grain yields and nitrogen uptake of aboveground tissue and grains were greater with no-rye cover crop than with rye cover crop at all six fertility levels.","28 Plots received one of the following cover crop treatments: cereal rye cv. Wheeler @ 70 kg/ha, winter fallow (control). 28 Cover crops were no-till drilled between September-October. 28 Plots were 20.7936 sq m.","28 Pantoja, J.L, Woli, K.P., Sawyer, J.E., & Barker, D.W. (2015). Corn nitrogen fertilization requirement and corn-soybean productivity with a rye cover crop. Soil Science Society of America Journal, 79: 1482-1495. DOI: 10.2136/sssaj2015.02.0084","Pantoja et al. (2015)"
