review,uid,title,journal,issue,volume,pages,date,year,authors,keywords,doi,article_no,isi_id,issn,isbn,title_lower
tillage,WOS:000769396600004,Quantifying regional effects of best management practices on nutrient losses from agricultural lands,JOURNAL OF SOIL AND WATER CONSERVATION,1,77,15-29,JAN-FEB,2022,"Roland, V. L. | Garcia, A. M. | Saad, D. A. | Ator, S. W. | Robertson, D. | Schwarz, G.",best management practice (BMP) | implementation | nitrogen | phosphorus | testing and assessment | water quality,10.2489/jswc.2022.00162,NA,ZT8JP,0022-4561,NA,quantifying regional effects of best management practices on nutrient losses from agricultural lands
tillage,WOS:000835431900001,The impact of no-till on agricultural land values in the United States Midwest,AMERICAN JOURNAL OF AGRICULTURAL ECONOMICS,NA,NA,,AUG 3,2022,"Chen, Le | Rejesus, Roderick M. | Aglasan, Serkan | Hagen, Stephen | Salas, William",agricultural land values | fixed effects | no-till | panel data,10.1111/ajae.12338,NA,3M4KJ,0002-9092,NA,the impact of no-till on agricultural land values in the united states midwest
tillage,WOS:000754883600001,Low carryover risk of corn and soybean herbicides across soil management practices and environments,WEED TECHNOLOGY,1,36,160-167,FEB,2022,"Grint, Kolby R. | Proctor, Christopher | DeWerff, Ryan | Smith, Daniel H. | Arneson, Nicholas J. | Arriaga, Francisco | Stoltenberg, David | Werle, Rodrigo",Clopyralid | mesotrione | fomesafen | imazethapyr | cereal rye (Secale cereale L | ) | corn | Zea mays L | soybean | Glycine max (L | ) Merr | Crop injury | herbicide persistence | soil conservation | soil management,10.1017/wet.2021.97,NA,0Q2VL,0890-037X,NA,low carryover risk of corn and soybean herbicides across soil management practices and environments
tillage,WOS:000828606200001,Effects of cover crops on soil thermal properties of a corn cropping system,SOIL SCIENCE SOCIETY OF AMERICA JOURNAL,5,86,1194-1205,SEP,2022,"Mendis, Sidath Subodha | Udawatta, Ranjith | Anderson, Stephen H. | Ansari, Jamshid | Salceda, Miguel",,10.1002/saj2.20409,NA,4N5YA,0361-5995,NA,effects of cover crops on soil thermal properties of a corn cropping system
tillage,WOS:000769298400004,Barriers to cover crop adoption: Evidence from parallel surveys in Maryland and Ohio,JOURNAL OF SOIL AND WATER CONSERVATION,2,77,198-211,MAR-APR,2022,"Duke, J. M. | Johnston, R. J. | Shober, A. L. | Liu, Z.",conservation agriculture | conservation policy | cost-share | EQIP,10.2489/jswc.2022.00062,NA,ZT6YC,0022-4561,NA,barriers to cover crop adoption: evidence from parallel surveys in maryland and ohio
tillage,WOS:000776080800005,Greenhouse gas fluxes in a no-tillage chronosequence in Central Ohio,SOIL & TILLAGE RESEARCH,NA,218,,APR,2022,"Bilen, Serdar | Jacinthe, Pierre-Andre | Shrestha, Raj | Jagadamma, Sindhu | Nakajima, Toru | Doohan, Thomas | Lal, Rattan | Dick, Warren | Kendall, Joshua R. A.",Greenhouse gases | Global warming potential | No-till duration | Plow till,10.1016/j.still.2021.105313,NA,0D6CI,0167-1987,NA,greenhouse gas fluxes in a no-tillage chronosequence in central ohio
tillage,WOS:000763534600001,Grazing cover crops in a no-till corn and soybean rotation,AGRONOMY JOURNAL,2,114,1255-1268,MAR,2022,"Dhakal, Dhruba | Erwin, Zachary L. | Nelson, Kelly A.",,10.1002/agj2.20999,NA,0N8OA,0002-1962,NA,grazing cover crops in a no-till corn and soybean rotation
tillage,WOS:000833985000001,"Spring-planted cover crop effects on weed suppression, crop yield, and net returns in no-tillage dryland crop production",CROP SCIENCE,NA,NA,,JUL 31,2022,"Obour, Augustine K. | Dille, Johanna | Holman, John | Simon, Logan M. | Sancewich, Brian | Kumar, Vipan",,10.1002/csc2.20801,NA,3K3NA,0011-183X,NA,"spring-planted cover crop effects on weed suppression, crop yield, and net returns in no-tillage dryland crop production"
tillage,WOS:000769542600015,"Effect of Planting into a Green Winter Cereal Rye Cover Crop on Growth and Development, Seedling Disease, and Yield of Corn",PLANT DISEASE,1,106,114-120,JAN,2022,"Acharya, J. | Moorman, T. B. | Kaspar, T. C. | Lenssen, A. W. | Gailans, S. | Robertson, A. E.",cereal rye | cover crop | disease management | field crop | Pythium | seedling disease,10.1094/PDIS-04-21-0836-RE,NA,ZU0NH,0191-2917,NA,"effect of planting into a green winter cereal rye cover crop on growth and development, seedling disease, and yield of corn"
tillage,WOS:000736077000001,Cover crop grazing impacts on soil properties and crop yields under irrigated no-till corn-soybean management,SOIL SCIENCE SOCIETY OF AMERICA JOURNAL,1,86,118-133,JAN,2022,"Anderson, Lindsey K. | Blanco-Canqui, Humberto | Drewnoski, Mary E. | MacDonald, James C. | Carlson, Zachary | Hansen, Ben H. | Brinton, McKenna M. | Ulmer, Kristen M. | Calus, Kallie J.",,10.1002/saj2.20358,NA,YI7LX,0361-5995,NA,cover crop grazing impacts on soil properties and crop yields under irrigated no-till corn-soybean management
tillage,WOS:000769396600006,Evaluating the impact of midwestern cropping systems on soil health and soil carbon dynamics,JOURNAL OF SOIL AND WATER CONSERVATION,1,77,78-87,JAN-FEB,2022,"Dougherty, B. W. | Andersen, D. S. | Helmers, M. J.",bulk density | no-till | soil carbon | soil health | water-stable aggregates,10.2489/jSWC.2022.00056,NA,ZT8JP,0022-4561,NA,evaluating the impact of midwestern cropping systems on soil health and soil carbon dynamics
tillage,WOS:000745461200001,Scaling up conservation agriculture: An exploration of challenges and opportunities through a stakeholder engagement process,JOURNAL OF ENVIRONMENTAL QUALITY,NA,NA,,JAN 22,2022,"Reimer, A. | Doll, J. E. | Boring, T. J. | Zimnicki, T.",,10.1002/jeq2.20317,NA,YK8MW,0047-2425,NA,scaling up conservation agriculture: an exploration of challenges and opportunities through a stakeholder engagement process
tillage,WOS:000766460300001,Quality or Quantity? Determining the Impact of Fine Root Traits on Soil Health in Row Crop Agriculture,JOURNAL OF SOIL SCIENCE AND PLANT NUTRITION,2,22,2322-2333,JUN,2022,"Martin, Tvisha | Culman, Steve | Sprunger, Christine D.",Fine roots | Soil health | Midwest | Agroecosystems | Nitrogen | Carbon,10.1007/s42729-022-00811-1,NA,2A3QH,0718-9508,NA,quality or quantity? determining the impact of fine root traits on soil health in row crop agriculture
tillage,WOS:000746460900001,Evaluation of the DNDCv.CAN model for simulating greenhouse gas emissions under crop rotations that include winter cover crops,SOIL RESEARCH,6,60,534-546,NA,2022,"Singh, Jasdeep | Kumar, Sandeep",biogeochemical processes | carbon dioxide | cover crops | diverse crop rotations | DNDC model | nitrous oxide | no-till farming | soil moisture | soil temperature,10.1071/SR21075,NA,2N0VK,1838-675X,NA,evaluation of the dndcv.can model for simulating greenhouse gas emissions under crop rotations that include winter cover crops
tillage,WOS:000777581900001,Footprints of corn nitrogen management on the following soybean crop,AGRONOMY JOURNAL,2,114,1475-1488,MAR,2022,"Correndo, Adrian A. | Adee, Eric | Rosso, Luiz H. Moro | Tremblay, Nicolas | Prasad, P. V. Vara | Du, Juan | Ciampitti, Ignacio A.",,10.1002/agj2.21023,NA,0N8OA,0002-1962,NA,footprints of corn nitrogen management on the following soybean crop
tillage,WOS:000850807900001,Spatial variability of denitrification enzyme activity and actual denitrification emissions on Missouri claypan soils,SOIL SCIENCE SOCIETY OF AMERICA JOURNAL,NA,NA,,SEP 8,2022,"Johnson, Frank E., II | Lerch, Robert N. | Motavalli, Peter P. | Veum, Kristen S. | Scharf, Peter C.",,10.1002/saj2.20457,NA,4I8ET,0361-5995,NA,spatial variability of denitrification enzyme activity and actual denitrification emissions on missouri claypan soils
tillage,WOS:000837065600001,Field measurement of wind erosion flux and soil erodibility factors as affected by tillage and seasonal drought,SOIL SCIENCE SOCIETY OF AMERICA JOURNAL,5,86,1296-1311,SEP,2022,"Merrill, Stephen D. | Zobeck, Ted M. | Liebig, Mark A.",,10.1002/saj2.20436,NA,4N5YA,0361-5995,NA,field measurement of wind erosion flux and soil erodibility factors as affected by tillage and seasonal drought
tillage,WOS:000761403500010,The integration of nematode communities into the soil biological health framework by factor analysis,ECOLOGICAL INDICATORS,NA,136,,MAR,2022,"Martin, Tvisha | Wade, Jordon | Singh, Prabhjot | Sprunger, Christine D.",Exploratory factor analysis | Soil biological health | Nematodes | Agroecosystems,10.1016/j.ecolind.2022.108676,NA,ZI1QT,1470-160X,NA,the integration of nematode communities into the soil biological health framework by factor analysis
tillage,WOS:000793043600003,Comparison of simulated nitrogen management strategies using DRAINMOD-DSSAT and RZWQM2,AGRICULTURAL WATER MANAGEMENT,NA,266,,MAY 31,2022,"Singh, Shailendra | Negm, Lamyaa | Jeong, Hanseok | Cooke, Richard | Bhattarai, Rabin",Nitrogen | Subsurface drainage | Crop yield | Water quality | Management | Modeling,10.1016/j.agwat.2022.107597,NA,1C3SR,0378-3774,NA,comparison of simulated nitrogen management strategies using drainmod-dssat and rzwqm2
tillage,WOS:000797217900005,A decision-making framework for evaluating environmental tradeoffs in enhancing ecosystem services across complex agricultural landscapes,JOURNAL OF ENVIRONMENTAL MANAGEMENT,NA,314,,JUL 15,2022,"Triana, Juan S. Acero | Chu, Maria L. | Shipley, Nathan J. | van Riper, Carena J. | Stewart, William P. | Suski, Cory D.",Agro-ecosystems | Decision-making | Environmental tradeoffs | Social acceptability | Climate change | SMAA,10.1016/j.jenvman.2022.115077,NA,1I4RT,0301-4797,NA,a decision-making framework for evaluating environmental tradeoffs in enhancing ecosystem services across complex agricultural landscapes
tillage,WOS:000851454100001,Tillage and manure effects on runoff nitrogen and phosphorus losses from frozen soils,JOURNAL OF ENVIRONMENTAL QUALITY,NA,NA,,SEP 8,2022,"Prasad, Laxmi R. | Thompson, Anita M. | Arriaga, Francisco J. | Vadas, Peter A.",,10.1002/jeq2.20396,NA,4J7OL,0047-2425,NA,tillage and manure effects on runoff nitrogen and phosphorus losses from frozen soils
tillage,WOS:000731745800001,Emergence pattern and periodicity of Palmer amaranth (Amaranthus palmeri) populations from southcentral Great Plains,WEED TECHNOLOGY,1,36,110-117,FEB,2022,"Liu, Rui | Kumar, Vipan | Jha, Prashant | Stahlman, Phillip W.",Palmer amaranth | Amaranthus palmeri S | Wats | Emergence pattern | emergence periodicity | growing degree days | integrated weed management | southcentral Great Plains | weed seedbank,10.1017/wet.2021.81,NA,0Q2VL,0890-037X,NA,emergence pattern and periodicity of palmer amaranth (amaranthus palmeri) populations from southcentral great plains
tillage,WOS:000703716800008,"Linkages between soil organic matter and magnetic mineral formation in agricultural fields in southeastern Minnesota, USA",GEODERMA,NA,406,,JAN 15,2022,"Frankl, Aaron L. | Maxbauer, Daniel P. | Savina, Mary E.",Soil magnetism | Soil organic matter | Environmental magnetism,10.1016/j.geoderma.2021.115466,NA,WB6YO,0016-7061,NA,"linkages between soil organic matter and magnetic mineral formation in agricultural fields in southeastern minnesota, usa"
tillage,WOS:000794233200006,Impact of flow pathway and source water connectivity on subsurface sediment and particulate phosphorus dynamics in tile-drained agroecosystems,AGRICULTURAL WATER MANAGEMENT,NA,269,,JUL 1,2022,"Nazari, Saeid | Ford, William I. | King, Kevin W.",Tile-drainage | Hysteresis analysis | Phosphorus | Water quality | Subsurface,10.1016/j.agwat.2022.107641,NA,1E1CG,0378-3774,NA,impact of flow pathway and source water connectivity on subsurface sediment and particulate phosphorus dynamics in tile-drained agroecosystems
tillage,WOS:000757537100088,"Crop-livestock integration enhanced soil aggregate-associated carbon and nitrogen, and phospholipid fatty acid",SCIENTIFIC REPORTS,1,12,,FEB 17,2022,"Bansal, Sangeeta | Chakraborty, Poulamee | Kumar, Sandeep",,10.1038/s41598-022-06560-6,NA,ZC5CC,2045-2322,NA,"crop-livestock integration enhanced soil aggregate-associated carbon and nitrogen, and phospholipid fatty acid"
tillage,WOS:000756804500038,Impacts of corn stover management and fertilizer application on soil nutrient availability and enzymatic activity,SCIENTIFIC REPORTS,1,12,,FEB 7,2022,"Galindo, Fernando S. | Strock, Jeffrey S. | Pagliari, Paulo H.",,10.1038/s41598-022-06042-9,NA,ZB4HH,2045-2322,NA,impacts of corn stover management and fertilizer application on soil nutrient availability and enzymatic activity
tillage,WOS:000769870500001,Malting and Wort Production Potential of the Novel Grain Kernza (Thinopyrum intermedium),JOURNAL OF THE AMERICAN SOCIETY OF BREWING CHEMISTS,NA,NA,,JAN 15,2022,"Marcus, Andrew | Fox, Glen",Barley | grist | Kernza | malt | novel grains,10.1080/03610470.2022.2026662,NA,ZU5GM,0361-0470,NA,malting and wort production potential of the novel grain kernza (thinopyrum intermedium)
tillage,WOS:000711629100004,Soil carbon stocks and water stable aggregates under annual and perennial biofuel crops in central Ohio,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,NA,324,,FEB 1,2022,"Dheri, G. S. | Lal, Rattan | Moonilall, Nall I.",Biofuel crops | Soil physical properties | Macroaggregates | Soil organic carbon | Nitrogen content | Miscanthus | Switchgrass,10.1016/j.agee.2021.107715,NA,WN2UO,0167-8809,NA,soil carbon stocks and water stable aggregates under annual and perennial biofuel crops in central ohio
tillage,WOS:000802900300001,Control of acetolactate synthase-inhibiting herbicide-resistant Palmer amaranth (Amaranthus palmeri) with sequential applications of dimethenamid-P in dry edible bean,WEED TECHNOLOGY,3,36,325-333,JUN,2022,"Miranda, Joshua W. A. | Jhala, Amit J. | Bradshaw, Jeffrey | Lawrence, Nevin C.",Bentazon | dimethenamid-P | fomesafen | imazamox | pendimethalin | Palmer amaranth | Amaranthus palmeri S | Watson | dry edible bean | Phaseolus vulgaris L | Herbicide-resistant | layby application | overlapping residual herbicides | soil-active herbicide | very-long-chain fatty acid synthesis inhibitors,10.1017/wet.2022.23,NA,2U9CL,0890-037X,NA,control of acetolactate synthase-inhibiting herbicide-resistant palmer amaranth (amaranthus palmeri) with sequential applications of dimethenamid-p in dry edible bean
tillage,WOS:000797594800007,Improvements in soil health and soil carbon sequestration by an agroforestry for food production system,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,NA,333,,AUG 1,2022,"Eddy, William C. | Yang, Wendy H.",Woody polyculture | Perennial agriculture | Intercropping | Crop diversity | Chestnut,10.1016/j.agee.2022.107945,NA,1J0CW,0167-8809,NA,improvements in soil health and soil carbon sequestration by an agroforestry for food production system
tillage,WOS:000793105600001,Prospective crop yield and income return based on a retrospective analysis of a long-term rainfed agriculture experiment in Nebraska,AGRICULTURAL SYSTEMS,NA,198,,APR,2022,"Shekhar, Ankit | Shapiro, Charles A.",Corn | Soybean | Tillage | Nitrogen rate | Rotation | Income return,10.1016/j.agsy.2022.103384,NA,1C4QK,0308-521X,NA,prospective crop yield and income return based on a retrospective analysis of a long-term rainfed agriculture experiment in nebraska
pest,WOS:000763576400010,Phytophthora sojae Pathotype Distribution and Fungicide Sensitivity in Michigan,PLANT DISEASE,2,106,425-431,FEB,2022,"McCoy, Austin G. | Noel, Zachary A. | Jacobs, Janette L. | Clouse, Kayla M. | Chilvers, Martin, I",cultivar/resistance | disease management | field crops | fungicide resistance testing | oilseeds and legumes | oomycetes | pathotype survey | race survey,10.1094/PDIS-03-21-0443-RE,NA,ZL3KI,0191-2917,NA,phytophthora sojae pathotype distribution and fungicide sensitivity in michigan
pest,WOS:000838547300001,Reduction of Pythium Damping-Off in Soybean by Biocontrol Seed Treatment,PLANT DISEASE,9,106,2403-2414,SEP 1,2022,"Pimentel, Mirian F. | Arnao, Erika | Warner, Amanda J. | Rocha, Leonardo F. | Subedi, Arjun | Elsharif, Nariman | Chilvers, Martin, I | Matthiesen, Rashelle | Robertson, Alison E. | Bradley, Carl A. | Neves, Danilo L. | Pedersen, Dianne K. | Reuter-Carlson, Ursula | Lacey, Jonathan, V | Bond, Jason P. | Fakhoury, Ahmad M.",biological control | Clonostachys rosea | fungicide tolerance | integrated disease management | mycoparasitism | seedling blight | soybean seedling diseases | Trichoderma spp,10.1094/PDIS-06-21-1313-RE,NA,4E2NH,0191-2917,NA,reduction of pythium damping-off in soybean by biocontrol seed treatment
pest,WOS:000811593700001,Change-point analysis of lambda-cyhalothrin efficacy against soybean aphid (Aphis glycines Matsumura): identifying practical resistance from field efficacy trials,PEST MANAGEMENT SCIENCE,8,78,3638-3643,AUG,2022,"Menger, James P. | Ribeiro, Arthur, V | Potter, Bruce D. | Koch, Robert L.",practical resistance | insecticide | pest management | pyrethroid | percent control | efficacy,10.1002/ps.7006,NA,2W5DS,1526-498X,NA,change-point analysis of lambda-cyhalothrin efficacy against soybean aphid (aphis glycines matsumura): identifying practical resistance from field efficacy trials
pest,WOS:000835808600001,Effects of neonicotinoid seed treatments on wild bee populations in soybean and corn fields in eastern Ontario,AGRICULTURAL AND FOREST ENTOMOLOGY,NA,NA,,AUG 4,2022,"Gaudreault, Emma S. | Naujokaititis-Lewis, Ilona | Lapen, David R. | Sargent, Risa D.",agroecosystem | ground-nesting bees | neonicotinoids | seed coat | wild bee abundance | wild bee richness,10.1111/afe.12530,NA,3M9XD,1461-9555,NA,effects of neonicotinoid seed treatments on wild bee populations in soybean and corn fields in eastern ontario
pest,WOS:000818056200001,Lack of Evidence for Fitness Costs in Soybean Aphid (Hemiptera: Aphididae) With Resistance to Pyrethroid Insecticides in the Upper Midwest Region of the United States,JOURNAL OF ECONOMIC ENTOMOLOGY,4,115,1191-1202,AUG 10,2022,"Menger, James P. | Ribeiro, Arthur, V | Potter, Bruce D. | Valmorbida, Ivair | Hodgson, Erin W. | Knodel, Janet J. | Koch, Robert L.",lambda-cyhalothrin | intrinsic rate of increase | phenotype | reproduction | crop protection,10.1093/jee/toac096,NA,3R3MQ,0022-0493,NA,lack of evidence for fitness costs in soybean aphid (hemiptera: aphididae) with resistance to pyrethroid insecticides in the upper midwest region of the united states
pest,WOS:000789647600002,Tallgrass prairie wildlife exposure to spray drift from commonly used soybean insecticides in Midwestern USA,SCIENCE OF THE TOTAL ENVIRONMENT,NA,818,,APR 20,2022,"Goebel, Katelin M. | Davros, Nicole M. | Andersen, David E. | Rice, Pamela J.",Insecticides | Chlorpyrifos | Grassland birds | Passive sampling | Pollinators | Spray drift,10.1016/j.scitotenv.2021.151745,NA,0X3YZ,0048-9697,NA,tallgrass prairie wildlife exposure to spray drift from commonly used soybean insecticides in midwestern usa
pest,WOS:000790397500076,Pesticide risk to managed bees during blueberry pollination is primarily driven by off-farm exposures,SCIENTIFIC REPORTS,1,12,,MAY 3,2022,"Graham, Kelsey K. | Milbrath, Meghan O. | Zhang, Yajun | Baert, Nicolas | McArt, Scott | Isaacs, Rufus",,10.1038/s41598-022-11156-1,NA,0Y4YN,2045-2322,NA,pesticide risk to managed bees during blueberry pollination is primarily driven by off-farm exposures
pest,WOS:000731422000001,Insecticide resistance in Drosophila melanogaster in vineyards and evaluation of alternative insecticides,PEST MANAGEMENT SCIENCE,3,78,1272-1278,MAR,2022,"Mertz, Robert W. | Hesler, Stephen | Pfannenstiel, Luke J. | Norris, Rachel H. | Loeb, Gregory | Scott, Jeffrey G.",insecticide resistance | sour rot | vineyard | organophosphate | pyrethroid | neonicotinoid | spinetoram | Drosophila melanogaster,10.1002/ps.6745,NA,YV9VE,1526-498X,NA,insecticide resistance in drosophila melanogaster in vineyards and evaluation of alternative insecticides
pest,WOS:000766213600001,Honey Bee (Apis mellifera) Exposure to Pesticide Residues in Nectar and Pollen in Urban and Suburban Environments from Four Regions of the United States,ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,4,41,991-1003,APR,2022,"Demares, Fabien J. | Schmehl, Daniel | Bloomquist, Jeffrey R. | Cabrera, Ana R. | Huang, Zachary Y. | Lau, Pierre | Rangel, Juliana | Sullivan, Joseph | Xie, Xianbing | Ellis, James D.",Fungicide | Herbicide | Insecticide | Miticide | Urban landscape | Apis mellifera,10.1002/etc.5298,NA,ZY2ZL,0730-7268,NA,honey bee (apis mellifera) exposure to pesticide residues in nectar and pollen in urban and suburban environments from four regions of the united states
nutrient,WOS:000795562100002,Early season prediction of within-field crop yield variability by assimilating CubeSat data into a crop model,AGRICULTURAL AND FOREST METEOROLOGY,NA,313,,FEB 15,2022,"Ziliani, Matteo G. | Altaf, Muhammad U. | Aragon, Bruno | Houborg, Rasmus | Franz, Trenton E. | Lu, Yang | Sheffield, Justin | Hoteit, Ibrahim | McCabe, Matthew F.",Crop yield prediction | Crop modeling | CubeSat | LAI | APSIM | Data assimilation,10.1016/j.agrformet.2021.108736,NA,1G0QP,0168-1923,NA,early season prediction of within-field crop yield variability by assimilating cubesat data into a crop model
nutrient,WOS:000727806600001,Maturity selection but not sowing date enhances soybean productivity and land use in a winter camelina-soybean relay system,FOOD AND ENERGY SECURITY,1,11,,FEB,2022,"Mohammed, Yesuf Assen | Gesch, Russ W. | Matthees, Heather L. | Wells, Samantha S.",cover crop | cropping systems | land use productivity | oil | protein,10.1002/fes3.346,NA,ZB1XO,2048-3694,NA,maturity selection but not sowing date enhances soybean productivity and land use in a winter camelina-soybean relay system
nutrient,WOS:000777581900001,Footprints of corn nitrogen management on the following soybean crop,AGRONOMY JOURNAL,2,114,1475-1488,MAR,2022,"Correndo, Adrian A. | Adee, Eric | Rosso, Luiz H. Moro | Tremblay, Nicolas | Prasad, P. V. Vara | Du, Juan | Ciampitti, Ignacio A.",,10.1002/agj2.21023,NA,0N8OA,0002-1962,NA,footprints of corn nitrogen management on the following soybean crop
nutrient,WOS:000813209700001,Impact of nitrogen fertilizer timing on nitrate loss and crop production in northwest Iowa,JOURNAL OF ENVIRONMENTAL QUALITY,4,51,696-707,JUL,2022,"Waring, Emily Rose | Sawyer, John | Pederson, Carl | Helmers, Matt",,10.1002/jeq2.20366,NA,3G1SJ,0047-2425,NA,impact of nitrogen fertilizer timing on nitrate loss and crop production in northwest iowa
nutrient,WOS:000757537100088,"Crop-livestock integration enhanced soil aggregate-associated carbon and nitrogen, and phospholipid fatty acid",SCIENTIFIC REPORTS,1,12,,FEB 17,2022,"Bansal, Sangeeta | Chakraborty, Poulamee | Kumar, Sandeep",,10.1038/s41598-022-06560-6,NA,ZC5CC,2045-2322,NA,"crop-livestock integration enhanced soil aggregate-associated carbon and nitrogen, and phospholipid fatty acid"
nutrient,WOS:000850807900001,Spatial variability of denitrification enzyme activity and actual denitrification emissions on Missouri claypan soils,SOIL SCIENCE SOCIETY OF AMERICA JOURNAL,NA,NA,,SEP 8,2022,"Johnson, Frank E., II | Lerch, Robert N. | Motavalli, Peter P. | Veum, Kristen S. | Scharf, Peter C.",,10.1002/saj2.20457,NA,4I8ET,0361-5995,NA,spatial variability of denitrification enzyme activity and actual denitrification emissions on missouri claypan soils
nutrient,WOS:000775402800001,Characterization of Mollisols after Long-Term N Fertilization at Successive Rates in Continuous and Rotated Corn Systems,AGRONOMY-BASEL,3,12,,MAR,2022,"Kim, Nakian | Behnke, Gevan D. | Villamil, Maria B.",soil acidification | nitrification | soil organic carbon,10.3390/agronomy12030625,NA,0C6DZ,NA,NA,characterization of mollisols after long-term n fertilization at successive rates in continuous and rotated corn systems
nutrient,WOS:000833545900002,Assessing the impacts of pre-growing-season weather conditions on soil nitrogen dynamics and corn productivity in the US Midwest,FIELD CROPS RESEARCH,NA,284,,AUG 1,2022,"Li, Ziyi | Guan, Kaiyu | Zhou, Wang | Peng, Bin | Jin, Zhenong | Tang, Jinyun | Grant, Robert F. | Nafziger, Emerson D. | Margenot, Andrew J. | Gentry, Lowell E. | DeLucia, Evan H. | Yang, Wendy H. | Cai, Yaping | Qin, Ziqi | Archontoulis, Sotirios, V | Fernandez, Fabian G. | Yu, Zhongjie | Lee, DoKyoung | Yang, Yufeng",Corn agroecosystem nitrogen cycle | Process-based modeling | Ecosys,10.1016/j.fcr.2022.108563,NA,3J7AK,0378-4290,NA,assessing the impacts of pre-growing-season weather conditions on soil nitrogen dynamics and corn productivity in the us midwest
nutrient,WOS:000810072700001,"Exploring Trade-Offs Between Profit, Yield, and the Environmental Footprint of Potential Nitrogen Fertilizer Regulations in the US Midwest",FRONTIERS IN PLANT SCIENCE,NA,13,,APR 15,2022,"Mandrini, German | Pittelkow, Cameron Mark | Archontoulis, Sotirios | Kanter, David | Martin, Nicolas F.",environmental policy | bio-economic modeling | externalities | nitrogen pollution | nitrogen use efficiency,10.3389/fpls.2022.852116,NA,2B3DT,1664-462X,NA,"exploring trade-offs between profit, yield, and the environmental footprint of potential nitrogen fertilizer regulations in the us midwest"
nutrient,WOS:000843526400001,"Managing nitrate-nitrogen in the intensively drained upper Mississippi River Basin, USA under uncertainty: a perennial path forward",ENVIRONMENTAL MONITORING AND ASSESSMENT,10,194,,OCT,2022,"Aggarwal, Shubham | Magner, Joe | Srinivas, Rallapalli | Sajith, Gouri",Water quality | Corn belt | Tile drainage | Water management | Nitrogen phytoremediation | Fuzzy logic | Riparian functions,10.1007/s10661-022-10401-4,NA,3Y1YW,0167-6369,NA,"managing nitrate-nitrogen in the intensively drained upper mississippi river basin, usa under uncertainty: a perennial path forward"
nutrient,WOS:000793043600003,Comparison of simulated nitrogen management strategies using DRAINMOD-DSSAT and RZWQM2,AGRICULTURAL WATER MANAGEMENT,NA,266,,MAY 31,2022,"Singh, Shailendra | Negm, Lamyaa | Jeong, Hanseok | Cooke, Richard | Bhattarai, Rabin",Nitrogen | Subsurface drainage | Crop yield | Water quality | Management | Modeling,10.1016/j.agwat.2022.107597,NA,1C3SR,0378-3774,NA,comparison of simulated nitrogen management strategies using drainmod-dssat and rzwqm2
nutrient,WOS:000851913700001,Soil Enzyme Activity Behavior after Urea Nitrogen Application,PLANTS-BASEL,17,11,,SEP,2022,"Davies, Benjamin | Coulter, Jeffrey A. | Pagliari, Paulo H.",FDA | fluorescein diacetate | PP | pre-plant application | PM | maize physiological maturity | RN | (RN) nitrogen recommended rate | R1 | silking stage of maize phenological development | SB-M-M-M | soybean-maize-maize-maize | Sp | two-way split application | TSp | three-way split N application | V6 | six-leaf collar stage of maize phenological development,10.3390/plants11172247,NA,4K4HT,NA,NA,soil enzyme activity behavior after urea nitrogen application
nutrient,WOS:000711629100004,Soil carbon stocks and water stable aggregates under annual and perennial biofuel crops in central Ohio,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,NA,324,,FEB 1,2022,"Dheri, G. S. | Lal, Rattan | Moonilall, Nall I.",Biofuel crops | Soil physical properties | Macroaggregates | Soil organic carbon | Nitrogen content | Miscanthus | Switchgrass,10.1016/j.agee.2021.107715,NA,WN2UO,0167-8809,NA,soil carbon stocks and water stable aggregates under annual and perennial biofuel crops in central ohio
nutrient,WOS:000733707600001,Relationships of on-farm soil health scores with corn and soybean yield in the midwestern United States,SOIL SCIENCE SOCIETY OF AMERICA JOURNAL,1,86,91-105,JAN,2022,"Crookston, Bradley | Yost, Matt | Bowman, Maria | Veum, Kristen",,10.1002/saj2.20355,NA,YI7LX,0361-5995,NA,relationships of on-farm soil health scores with corn and soybean yield in the midwestern united states
nutrient,WOS:000818640800006,Agricultural Innovization: An Optimization-Driven solution for sustainable agricultural intensification in Michigan,COMPUTERS AND ELECTRONICS IN AGRICULTURE,NA,199,,AUG,2022,"Kropp, Ian | Nejadhashemi, A. Pouyan | Jha, Prakash | Hernandez-Suarez, J. Sebastian",Innovization | Irrigation Scheduling | Nutrient management | Evolutionary Multi-Objective Optimization | Large-Scale Sparse Optimization,10.1016/j.compag.2022.107143,NA,2N8RP,0168-1699,NA,agricultural innovization: an optimization-driven solution for sustainable agricultural intensification in michigan
nutrient,WOS:000741000000001,Improved ALMANAC simulations of upland switchgrass ecotypes in the northern United States,AGRONOMY JOURNAL,1,114,508-523,JAN,2022,"Proulx, Rob A. | Hill, Michael J. | Laguette, Soizik",,10.1002/agj2.20970,NA,ZG5PE,0002-1962,NA,improved almanac simulations of upland switchgrass ecotypes in the northern united states
