Paper_id,Duration,Year_result,Loc_multi_results,Review_id,Group_RV,Response_var,Response_var_units,Stat_test,Stat_type,Trt_id1,Trt1_interaction,Trt1_interaction2,Trt_id1value,Trt_id2,Trt2_interaction,Trt2_interaction2,Trt_id2value,Sig_level,Effect,Effect_norm,Group_finelevel,Trt_id1name,Trt_id1description,Trt_id2name,Trt_id2description,Reviewers_results_short,Reviewers_results_long,Authors_comments
70,2012-3,2,3,Seed Protection,Crop Production,maize yield,kg / ha,F-test,mean,0,,,14665.1,2,,,14903.9,ns,0,0,untreated_seedIF,untreated seed,untreated maize seed,high rate clothianidin + fungicide,1.25 mg clothianidin + fungicides,no difference in maize yields with pesticide seed treatment.,"Maize yields were unaffected with low and high doses of insecticide-fungicide seed treatments (0.25 and 1.25 mg clothianidin + fungicidies, respectively) compared to untreated seeds.","Levels of the neonicotinoid active ingredient, clothianidin, on maize seeds in our crop protection experiments aligned with the label rate of mg per seed at both the low (025 mg clothianidin per seed) and high (125 mg per seed) treatment levels (Table S8). We documented no benefit, in terms of crop yields, of planting neonicotinoid treated maize over three cropping seasons, including three locations in 2012 and 2013 and two locations in 2014."
70,2012-3,2,3,Seed Protection,Crop Production,maize yield,kg / ha,F-test,sem,0,,,538.7,2,,,203.6,ns,0,0,untreated_seedIF,untreated seed,untreated maize seed,high rate clothianidin + fungicide,1.25 mg clothianidin + fungicides,no difference in maize yields with pesticide seed treatment.,"Maize yields were unaffected with low and high doses of insecticide-fungicide seed treatments (0.25 and 1.25 mg clothianidin + fungicidies, respectively) compared to untreated seeds.","Levels of the neonicotinoid active ingredient, clothianidin, on maize seeds in our crop protection experiments aligned with the label rate of mg per seed at both the low (025 mg clothianidin per seed) and high (125 mg per seed) treatment levels (Table S8). We documented no benefit, in terms of crop yields, of planting neonicotinoid treated maize over three cropping seasons, including three locations in 2012 and 2013 and two locations in 2014."
70,2012-3,2,3,Seed Protection,Crop Production,maize yield,kg / ha,F-test,mean,1,,,14390.6,2,,,14903.9,ns,0,0,seedIF_seedIF,low rate clothianidin + fungicide,0.25 mg clothianidin + fungicides,high rate clothianidin + fungicide,1.25 mg clothianidin + fungicides,no difference in maize yields with pesticide seed treatment.,"Maize yields were unaffected with low and high doses of insecticide-fungicide seed treatments (0.25 and 1.25 mg clothianidin + fungicidies, respectively) compared to untreated seeds.","Levels of the neonicotinoid active ingredient, clothianidin, on maize seeds in our crop protection experiments aligned with the label rate of mg per seed at both the low (025 mg clothianidin per seed) and high (125 mg per seed) treatment levels (Table S8). We documented no benefit, in terms of crop yields, of planting neonicotinoid treated maize over three cropping seasons, including three locations in 2012 and 2013 and two locations in 2014."
70,2012-3,2,3,Seed Protection,Crop Production,maize yield,kg / ha,F-test,sem,1,,,139.1,2,,,203.6,ns,0,0,seedIF_seedIF,low rate clothianidin + fungicide,0.25 mg clothianidin + fungicides,high rate clothianidin + fungicide,1.25 mg clothianidin + fungicides,no difference in maize yields with pesticide seed treatment.,"Maize yields were unaffected with low and high doses of insecticide-fungicide seed treatments (0.25 and 1.25 mg clothianidin + fungicidies, respectively) compared to untreated seeds.","Levels of the neonicotinoid active ingredient, clothianidin, on maize seeds in our crop protection experiments aligned with the label rate of mg per seed at both the low (025 mg clothianidin per seed) and high (125 mg per seed) treatment levels (Table S8). We documented no benefit, in terms of crop yields, of planting neonicotinoid treated maize over three cropping seasons, including three locations in 2012 and 2013 and two locations in 2014."
70,2012-3,3,2,Seed Protection,Crop Production,maize yield,kg / ha,F-test,mean,0,,,14072.3,1,,,14003.4,ns,0,0,untreated_seedIF,untreated seed,untreated maize seed,low rate clothianidin + fungicide,0.25 mg clothianidin + fungicides,no difference in maize yields with pesticide seed treatment.,"Maize yields were unaffected with low and high doses of insecticide-fungicide seed treatments (0.25 and 1.25 mg clothianidin + fungicidies, respectively) compared to untreated seeds.","Levels of the neonicotinoid active ingredient, clothianidin, on maize seeds in our crop protection experiments aligned with the label rate of mg per seed at both the low (025 mg clothianidin per seed) and high (125 mg per seed) treatment levels (Table S8). We documented no benefit, in terms of crop yields, of planting neonicotinoid treated maize over three cropping seasons, including three locations in 2012 and 2013 and two locations in 2014."
70,2012-3,3,2,Seed Protection,Crop Production,maize yield,kg / ha,F-test,sem,0,,,352.4,1,,,850.1,ns,0,0,untreated_seedIF,untreated seed,untreated maize seed,low rate clothianidin + fungicide,0.25 mg clothianidin + fungicides,no difference in maize yields with pesticide seed treatment.,"Maize yields were unaffected with low and high doses of insecticide-fungicide seed treatments (0.25 and 1.25 mg clothianidin + fungicidies, respectively) compared to untreated seeds.","Levels of the neonicotinoid active ingredient, clothianidin, on maize seeds in our crop protection experiments aligned with the label rate of mg per seed at both the low (025 mg clothianidin per seed) and high (125 mg per seed) treatment levels (Table S8). We documented no benefit, in terms of crop yields, of planting neonicotinoid treated maize over three cropping seasons, including three locations in 2012 and 2013 and two locations in 2014."
70,2012-3,3,2,Seed Protection,Crop Production,maize yield,kg / ha,F-test,mean,0,,,14072.3,2,,,14559.1,ns,0,0,untreated_seedIF,untreated seed,untreated maize seed,high rate clothianidin + fungicide,1.25 mg clothianidin + fungicides,no difference in maize yields with pesticide seed treatment.,"Maize yields were unaffected with low and high doses of insecticide-fungicide seed treatments (0.25 and 1.25 mg clothianidin + fungicidies, respectively) compared to untreated seeds.","Levels of the neonicotinoid active ingredient, clothianidin, on maize seeds in our crop protection experiments aligned with the label rate of mg per seed at both the low (025 mg clothianidin per seed) and high (125 mg per seed) treatment levels (Table S8). We documented no benefit, in terms of crop yields, of planting neonicotinoid treated maize over three cropping seasons, including three locations in 2012 and 2013 and two locations in 2014."
70,2012-3,3,2,Seed Protection,Crop Production,maize yield,kg / ha,F-test,sem,0,,,352.4,2,,,594.6,ns,0,0,untreated_seedIF,untreated seed,untreated maize seed,high rate clothianidin + fungicide,1.25 mg clothianidin + fungicides,no difference in maize yields with pesticide seed treatment.,"Maize yields were unaffected with low and high doses of insecticide-fungicide seed treatments (0.25 and 1.25 mg clothianidin + fungicidies, respectively) compared to untreated seeds.","Levels of the neonicotinoid active ingredient, clothianidin, on maize seeds in our crop protection experiments aligned with the label rate of mg per seed at both the low (025 mg clothianidin per seed) and high (125 mg per seed) treatment levels (Table S8). We documented no benefit, in terms of crop yields, of planting neonicotinoid treated maize over three cropping seasons, including three locations in 2012 and 2013 and two locations in 2014."
70,2012-3,3,2,Seed Protection,Crop Production,maize yield,kg / ha,F-test,mean,1,,,14003.4,2,,,14559.1,ns,0,0,seedIF_seedIF,low rate clothianidin + fungicide,0.25 mg clothianidin + fungicides,high rate clothianidin + fungicide,1.25 mg clothianidin + fungicides,no difference in maize yields with pesticide seed treatment.,"Maize yields were unaffected with low and high doses of insecticide-fungicide seed treatments (0.25 and 1.25 mg clothianidin + fungicidies, respectively) compared to untreated seeds.","Levels of the neonicotinoid active ingredient, clothianidin, on maize seeds in our crop protection experiments aligned with the label rate of mg per seed at both the low (025 mg clothianidin per seed) and high (125 mg per seed) treatment levels (Table S8). We documented no benefit, in terms of crop yields, of planting neonicotinoid treated maize over three cropping seasons, including three locations in 2012 and 2013 and two locations in 2014."
70,2012-3,3,2,Seed Protection,Crop Production,maize yield,kg / ha,F-test,sem,1,,,850.1,2,,,594.6,ns,0,0,seedIF_seedIF,low rate clothianidin + fungicide,0.25 mg clothianidin + fungicides,high rate clothianidin + fungicide,1.25 mg clothianidin + fungicides,no difference in maize yields with pesticide seed treatment.,"Maize yields were unaffected with low and high doses of insecticide-fungicide seed treatments (0.25 and 1.25 mg clothianidin + fungicidies, respectively) compared to untreated seeds.","Levels of the neonicotinoid active ingredient, clothianidin, on maize seeds in our crop protection experiments aligned with the label rate of mg per seed at both the low (025 mg clothianidin per seed) and high (125 mg per seed) treatment levels (Table S8). We documented no benefit, in terms of crop yields, of planting neonicotinoid treated maize over three cropping seasons, including three locations in 2012 and 2013 and two locations in 2014."
70,2012-3,3,3,Seed Protection,Crop Production,maize yield,kg / ha,F-test,mean,0,,,14010.1,1,,,14070.1,ns,0,0,untreated_seedIF,untreated seed,untreated maize seed,low rate clothianidin + fungicide,0.25 mg clothianidin + fungicides,no difference in maize yields with pesticide seed treatment.,"Maize yields were unaffected with low and high doses of insecticide-fungicide seed treatments (0.25 and 1.25 mg clothianidin + fungicidies, respectively) compared to untreated seeds.","Levels of the neonicotinoid active ingredient, clothianidin, on maize seeds in our crop protection experiments aligned with the label rate of mg per seed at both the low (025 mg clothianidin per seed) and high (125 mg per seed) treatment levels (Table S8). We documented no benefit, in terms of crop yields, of planting neonicotinoid treated maize over three cropping seasons, including three locations in 2012 and 2013 and two locations in 2014."
70,2012-3,3,3,Seed Protection,Crop Production,maize yield,kg / ha,F-test,sem,0,,,245.2,1,,,200.6,ns,0,0,untreated_seedIF,untreated seed,untreated maize seed,low rate clothianidin + fungicide,0.25 mg clothianidin + fungicides,no difference in maize yields with pesticide seed treatment.,"Maize yields were unaffected with low and high doses of insecticide-fungicide seed treatments (0.25 and 1.25 mg clothianidin + fungicidies, respectively) compared to untreated seeds.","Levels of the neonicotinoid active ingredient, clothianidin, on maize seeds in our crop protection experiments aligned with the label rate of mg per seed at both the low (025 mg clothianidin per seed) and high (125 mg per seed) treatment levels (Table S8). We documented no benefit, in terms of crop yields, of planting neonicotinoid treated maize over three cropping seasons, including three locations in 2012 and 2013 and two locations in 2014."
70,2012-3,3,3,Seed Protection,Crop Production,maize yield,kg / ha,F-test,mean,0,,,14010.1,2,,,14106.1,ns,0,0,untreated_seedIF,untreated seed,untreated maize seed,high rate clothianidin + fungicide,1.25 mg clothianidin + fungicides,no difference in maize yields with pesticide seed treatment.,"Maize yields were unaffected with low and high doses of insecticide-fungicide seed treatments (0.25 and 1.25 mg clothianidin + fungicidies, respectively) compared to untreated seeds.","Levels of the neonicotinoid active ingredient, clothianidin, on maize seeds in our crop protection experiments aligned with the label rate of mg per seed at both the low (025 mg clothianidin per seed) and high (125 mg per seed) treatment levels (Table S8). We documented no benefit, in terms of crop yields, of planting neonicotinoid treated maize over three cropping seasons, including three locations in 2012 and 2013 and two locations in 2014."
70,2012-3,3,3,Seed Protection,Crop Production,maize yield,kg / ha,F-test,sem,0,,,245.2,2,,,350.4,ns,0,0,untreated_seedIF,untreated seed,untreated maize seed,high rate clothianidin + fungicide,1.25 mg clothianidin + fungicides,no difference in maize yields with pesticide seed treatment.,"Maize yields were unaffected with low and high doses of insecticide-fungicide seed treatments (0.25 and 1.25 mg clothianidin + fungicidies, respectively) compared to untreated seeds.","Levels of the neonicotinoid active ingredient, clothianidin, on maize seeds in our crop protection experiments aligned with the label rate of mg per seed at both the low (025 mg clothianidin per seed) and high (125 mg per seed) treatment levels (Table S8). We documented no benefit, in terms of crop yields, of planting neonicotinoid treated maize over three cropping seasons, including three locations in 2012 and 2013 and two locations in 2014."
70,2012-3,3,3,Seed Protection,Crop Production,maize yield,kg / ha,F-test,mean,1,,,14070.1,2,,,14106.1,ns,0,0,seedIF_seedIF,low rate clothianidin + fungicide,0.25 mg clothianidin + fungicides,high rate clothianidin + fungicide,1.25 mg clothianidin + fungicides,no difference in maize yields with pesticide seed treatment.,"Maize yields were unaffected with low and high doses of insecticide-fungicide seed treatments (0.25 and 1.25 mg clothianidin + fungicidies, respectively) compared to untreated seeds.","Levels of the neonicotinoid active ingredient, clothianidin, on maize seeds in our crop protection experiments aligned with the label rate of mg per seed at both the low (025 mg clothianidin per seed) and high (125 mg per seed) treatment levels (Table S8). We documented no benefit, in terms of crop yields, of planting neonicotinoid treated maize over three cropping seasons, including three locations in 2012 and 2013 and two locations in 2014."
70,2012-3,3,3,Seed Protection,Crop Production,maize yield,kg / ha,F-test,sem,1,,,200.6,2,,,350.4,ns,0,0,seedIF_seedIF,low rate clothianidin + fungicide,0.25 mg clothianidin + fungicides,high rate clothianidin + fungicide,1.25 mg clothianidin + fungicides,no difference in maize yields with pesticide seed treatment.,"Maize yields were unaffected with low and high doses of insecticide-fungicide seed treatments (0.25 and 1.25 mg clothianidin + fungicidies, respectively) compared to untreated seeds.","Levels of the neonicotinoid active ingredient, clothianidin, on maize seeds in our crop protection experiments aligned with the label rate of mg per seed at both the low (025 mg clothianidin per seed) and high (125 mg per seed) treatment levels (Table S8). We documented no benefit, in terms of crop yields, of planting neonicotinoid treated maize over three cropping seasons, including three locations in 2012 and 2013 and two locations in 2014."
71,2012-2,1,1,Seed Protection,Crop Production,normalized soybean yield,plot yield / highest plot yield for the site,Tukey,mean,0,,,0.8,1,,,0.83,ns,0,0,untreated_seedIF,untreated seed,untreated seed,CruiserMaxx,CruiserMax insecticide-fungicide seed treatment,soybean yields significantly increased when IPM strategies were employed and soybean aphid populations were high compared to untreated seeds. ,"When soybean aphid populations were below the economic threshold there were no benefits of using either the insecticide-fungicide seed treatment or the fungicide seed treatment compared to untreated seeds. When soybean aphid populations reached economic threshold levels, the most effective pest management strategy was the integrated pest management approach where insecticides were foliarly applied to infested plants. Soybean yields slightly improved when soybean aphid populations were high and pesticide seed treatments were used, but these yield increases were not significantly different from untreated soybean.",
71,2012-2,1,1,Seed Protection,Crop Production,normalized soybean yield,plot yield / highest plot yield for the site,Tukey,sd,0,,,0.1,1,,,0.06,ns,0,0,untreated_seedIF,untreated seed,untreated seed,CruiserMaxx,CruiserMax insecticide-fungicide seed treatment,soybean yields significantly increased when IPM strategies were employed and soybean aphid populations were high compared to untreated seeds. ,"When soybean aphid populations were below the economic threshold there were no benefits of using either the insecticide-fungicide seed treatment or the fungicide seed treatment compared to untreated seeds. When soybean aphid populations reached economic threshold levels, the most effective pest management strategy was the integrated pest management approach where insecticides were foliarly applied to infested plants. Soybean yields slightly improved when soybean aphid populations were high and pesticide seed treatments were used, but these yield increases were not significantly different from untreated soybean.",
71,2012-2,1,1,Seed Protection,Crop Production,normalized soybean yield,plot yield / highest plot yield for the site,Tukey,mean,0,,,0.8,2,,,0.82,ns,0,0,untreated_seedIF,untreated seed,untreated seed,ApronMaxx,ApronMax fungicide seed treatment,soybean yields significantly increased when IPM strategies were employed and soybean aphid populations were high compared to untreated seeds. ,"When soybean aphid populations were below the economic threshold there were no benefits of using either the insecticide-fungicide seed treatment or the fungicide seed treatment compared to untreated seeds. When soybean aphid populations reached economic threshold levels, the most effective pest management strategy was the integrated pest management approach where insecticides were foliarly applied to infested plants. Soybean yields slightly improved when soybean aphid populations were high and pesticide seed treatments were used, but these yield increases were not significantly different from untreated soybean.",
71,2012-2,1,1,Seed Protection,Crop Production,normalized soybean yield,plot yield / highest plot yield for the site,Tukey,sd,0,,,0.1,2,,,0.08,ns,0,0,untreated_seedIF,untreated seed,untreated seed,ApronMaxx,ApronMax fungicide seed treatment,soybean yields significantly increased when IPM strategies were employed and soybean aphid populations were high compared to untreated seeds. ,"When soybean aphid populations were below the economic threshold there were no benefits of using either the insecticide-fungicide seed treatment or the fungicide seed treatment compared to untreated seeds. When soybean aphid populations reached economic threshold levels, the most effective pest management strategy was the integrated pest management approach where insecticides were foliarly applied to infested plants. Soybean yields slightly improved when soybean aphid populations were high and pesticide seed treatments were used, but these yield increases were not significantly different from untreated soybean.",
71,2012-2,1,1,Seed Protection,Crop Production,normalized soybean yield,plot yield / highest plot yield for the site,Tukey,mean,1,,,0.83,2,,,0.82,ns,0,0,seedIF_seedF,CruiserMaxx,CruiserMax insecticide-fungicide seed treatment,ApronMaxx,ApronMax fungicide seed treatment,soybean yields significantly increased when IPM strategies were employed and soybean aphid populations were high compared to untreated seeds. ,"When soybean aphid populations were below the economic threshold there were no benefits of using either the insecticide-fungicide seed treatment or the fungicide seed treatment compared to untreated seeds. When soybean aphid populations reached economic threshold levels, the most effective pest management strategy was the integrated pest management approach where insecticides were foliarly applied to infested plants. Soybean yields slightly improved when soybean aphid populations were high and pesticide seed treatments were used, but these yield increases were not significantly different from untreated soybean.",
71,2012-2,1,1,Seed Protection,Crop Production,normalized soybean yield,plot yield / highest plot yield for the site,Tukey,sd,1,,,0.06,2,,,0.08,ns,0,0,seedIF_seedF,CruiserMaxx,CruiserMax insecticide-fungicide seed treatment,ApronMaxx,ApronMax fungicide seed treatment,soybean yields significantly increased when IPM strategies were employed and soybean aphid populations were high compared to untreated seeds. ,"When soybean aphid populations were below the economic threshold there were no benefits of using either the insecticide-fungicide seed treatment or the fungicide seed treatment compared to untreated seeds. When soybean aphid populations reached economic threshold levels, the most effective pest management strategy was the integrated pest management approach where insecticides were foliarly applied to infested plants. Soybean yields slightly improved when soybean aphid populations were high and pesticide seed treatments were used, but these yield increases were not significantly different from untreated soybean.",
71,2012-2,1,2,Seed Protection,Crop Production,normalized soybean yield,plot yield / highest plot yield for the site,Tukey,mean,0,,,0.92,1,,,0.96,ns,0,0,untreated_seedIF,untreated seed,untreated seed,CruiserMaxx,CruiserMax insecticide-fungicide seed treatment,soybean yields significantly increased when IPM strategies were employed and soybean aphid populations were high compared to untreated seeds. ,"When soybean aphid populations were below the economic threshold there were no benefits of using either the insecticide-fungicide seed treatment or the fungicide seed treatment compared to untreated seeds. When soybean aphid populations reached economic threshold levels, the most effective pest management strategy was the integrated pest management approach where insecticides were foliarly applied to infested plants. Soybean yields slightly improved when soybean aphid populations were high and pesticide seed treatments were used, but these yield increases were not significantly different from untreated soybean.",
71,2012-2,1,2,Seed Protection,Crop Production,normalized soybean yield,plot yield / highest plot yield for the site,Tukey,sd,0,,,0.07,1,,,0.12,ns,0,0,untreated_seedIF,untreated seed,untreated seed,CruiserMaxx,CruiserMax insecticide-fungicide seed treatment,soybean yields significantly increased when IPM strategies were employed and soybean aphid populations were high compared to untreated seeds. ,"When soybean aphid populations were below the economic threshold there were no benefits of using either the insecticide-fungicide seed treatment or the fungicide seed treatment compared to untreated seeds. When soybean aphid populations reached economic threshold levels, the most effective pest management strategy was the integrated pest management approach where insecticides were foliarly applied to infested plants. Soybean yields slightly improved when soybean aphid populations were high and pesticide seed treatments were used, but these yield increases were not significantly different from untreated soybean.",
71,2012-2,1,2,Seed Protection,Crop Production,normalized soybean yield,plot yield / highest plot yield for the site,Tukey,mean,0,,,0.92,2,,,0.85,ns,0,0,untreated_seedF,untreated seed,untreated seed,ApronMaxx,ApronMax fungicide seed treatment,soybean yields significantly increased when IPM strategies were employed and soybean aphid populations were high compared to untreated seeds. ,"When soybean aphid populations were below the economic threshold there were no benefits of using either the insecticide-fungicide seed treatment or the fungicide seed treatment compared to untreated seeds. When soybean aphid populations reached economic threshold levels, the most effective pest management strategy was the integrated pest management approach where insecticides were foliarly applied to infested plants. Soybean yields slightly improved when soybean aphid populations were high and pesticide seed treatments were used, but these yield increases were not significantly different from untreated soybean.",
71,2012-2,1,2,Seed Protection,Crop Production,normalized soybean yield,plot yield / highest plot yield for the site,Tukey,sd,0,,,0.07,2,,,0.12,ns,0,0,untreated_seedF,untreated seed,untreated seed,ApronMaxx,ApronMax fungicide seed treatment,soybean yields significantly increased when IPM strategies were employed and soybean aphid populations were high compared to untreated seeds. ,"When soybean aphid populations were below the economic threshold there were no benefits of using either the insecticide-fungicide seed treatment or the fungicide seed treatment compared to untreated seeds. When soybean aphid populations reached economic threshold levels, the most effective pest management strategy was the integrated pest management approach where insecticides were foliarly applied to infested plants. Soybean yields slightly improved when soybean aphid populations were high and pesticide seed treatments were used, but these yield increases were not significantly different from untreated soybean.",
71,2012-2,1,2,Seed Protection,Crop Production,normalized soybean yield,plot yield / highest plot yield for the site,Tukey,mean,1,,,0.96,2,,,0.85,ns,0,0,seedIF_seedF,CruiserMaxx,CruiserMax insecticide-fungicide seed treatment,ApronMaxx,ApronMax fungicide seed treatment,soybean yields significantly increased when IPM strategies were employed and soybean aphid populations were high compared to untreated seeds. ,"When soybean aphid populations were below the economic threshold there were no benefits of using either the insecticide-fungicide seed treatment or the fungicide seed treatment compared to untreated seeds. When soybean aphid populations reached economic threshold levels, the most effective pest management strategy was the integrated pest management approach where insecticides were foliarly applied to infested plants. Soybean yields slightly improved when soybean aphid populations were high and pesticide seed treatments were used, but these yield increases were not significantly different from untreated soybean.",
71,2012-2,1,2,Seed Protection,Crop Production,normalized soybean yield,plot yield / highest plot yield for the site,Tukey,sd,1,,,0.12,2,,,0.12,ns,0,0,seedIF_seedF,CruiserMaxx,CruiserMax insecticide-fungicide seed treatment,ApronMaxx,ApronMax fungicide seed treatment,soybean yields significantly increased when IPM strategies were employed and soybean aphid populations were high compared to untreated seeds. ,"When soybean aphid populations were below the economic threshold there were no benefits of using either the insecticide-fungicide seed treatment or the fungicide seed treatment compared to untreated seeds. When soybean aphid populations reached economic threshold levels, the most effective pest management strategy was the integrated pest management approach where insecticides were foliarly applied to infested plants. Soybean yields slightly improved when soybean aphid populations were high and pesticide seed treatments were used, but these yield increases were not significantly different from untreated soybean.",
71,2012-2,1,3,Seed Protection,Crop Production,normalized soybean yield,plot yield / highest plot yield for the site,Tukey,mean,0,,,0.89,1,,,0.87,ns,0,0,untreated_seedIF,untreated seed,untreated seed,CruiserMaxx,CruiserMax insecticide-fungicide seed treatment,soybean yields significantly increased when IPM strategies were employed and soybean aphid populations were high compared to untreated seeds. ,"When soybean aphid populations were below the economic threshold there were no benefits of using either the insecticide-fungicide seed treatment or the fungicide seed treatment compared to untreated seeds. When soybean aphid populations reached economic threshold levels, the most effective pest management strategy was the integrated pest management approach where insecticides were foliarly applied to infested plants. Soybean yields slightly improved when soybean aphid populations were high and pesticide seed treatments were used, but these yield increases were not significantly different from untreated soybean.",
71,2012-2,1,3,Seed Protection,Crop Production,normalized soybean yield,plot yield / highest plot yield for the site,Tukey,sd,0,,,0.07,1,,,0.06,ns,0,0,untreated_seedIF,untreated seed,untreated seed,CruiserMaxx,CruiserMax insecticide-fungicide seed treatment,soybean yields significantly increased when IPM strategies were employed and soybean aphid populations were high compared to untreated seeds. ,"When soybean aphid populations were below the economic threshold there were no benefits of using either the insecticide-fungicide seed treatment or the fungicide seed treatment compared to untreated seeds. When soybean aphid populations reached economic threshold levels, the most effective pest management strategy was the integrated pest management approach where insecticides were foliarly applied to infested plants. Soybean yields slightly improved when soybean aphid populations were high and pesticide seed treatments were used, but these yield increases were not significantly different from untreated soybean.",
71,2012-2,1,3,Seed Protection,Crop Production,normalized soybean yield,plot yield / highest plot yield for the site,Tukey,mean,0,,,0.89,2,,,0.86,ns,0,0,untreated_seedF,untreated seed,untreated seed,ApronMaxx,ApronMax fungicide seed treatment,soybean yields significantly increased when IPM strategies were employed and soybean aphid populations were high compared to untreated seeds. ,"When soybean aphid populations were below the economic threshold there were no benefits of using either the insecticide-fungicide seed treatment or the fungicide seed treatment compared to untreated seeds. When soybean aphid populations reached economic threshold levels, the most effective pest management strategy was the integrated pest management approach where insecticides were foliarly applied to infested plants. Soybean yields slightly improved when soybean aphid populations were high and pesticide seed treatments were used, but these yield increases were not significantly different from untreated soybean.",
71,2012-2,1,3,Seed Protection,Crop Production,normalized soybean yield,plot yield / highest plot yield for the site,Tukey,sd,0,,,0.07,2,,,0.09,ns,0,0,untreated_seedF,untreated seed,untreated seed,ApronMaxx,ApronMax fungicide seed treatment,soybean yields significantly increased when IPM strategies were employed and soybean aphid populations were high compared to untreated seeds. ,"When soybean aphid populations were below the economic threshold there were no benefits of using either the insecticide-fungicide seed treatment or the fungicide seed treatment compared to untreated seeds. When soybean aphid populations reached economic threshold levels, the most effective pest management strategy was the integrated pest management approach where insecticides were foliarly applied to infested plants. Soybean yields slightly improved when soybean aphid populations were high and pesticide seed treatments were used, but these yield increases were not significantly different from untreated soybean.",
71,2012-2,1,3,Seed Protection,Crop Production,normalized soybean yield,plot yield / highest plot yield for the site,Tukey,mean,1,,,0.87,2,,,0.86,ns,0,0,seedIF_seedF,CruiserMaxx,CruiserMax insecticide-fungicide seed treatment,ApronMaxx,ApronMax fungicide seed treatment,soybean yields significantly increased when IPM strategies were employed and soybean aphid populations were high compared to untreated seeds. ,"When soybean aphid populations were below the economic threshold there were no benefits of using either the insecticide-fungicide seed treatment or the fungicide seed treatment compared to untreated seeds. When soybean aphid populations reached economic threshold levels, the most effective pest management strategy was the integrated pest management approach where insecticides were foliarly applied to infested plants. Soybean yields slightly improved when soybean aphid populations were high and pesticide seed treatments were used, but these yield increases were not significantly different from untreated soybean.",
71,2012-2,1,3,Seed Protection,Crop Production,normalized soybean yield,plot yield / highest plot yield for the site,Tukey,sd,1,,,0.06,2,,,0.09,ns,0,0,seedIF_seedF,CruiserMaxx,CruiserMax insecticide-fungicide seed treatment,ApronMaxx,ApronMax fungicide seed treatment,soybean yields significantly increased when IPM strategies were employed and soybean aphid populations were high compared to untreated seeds. ,"When soybean aphid populations were below the economic threshold there were no benefits of using either the insecticide-fungicide seed treatment or the fungicide seed treatment compared to untreated seeds. When soybean aphid populations reached economic threshold levels, the most effective pest management strategy was the integrated pest management approach where insecticides were foliarly applied to infested plants. Soybean yields slightly improved when soybean aphid populations were high and pesticide seed treatments were used, but these yield increases were not significantly different from untreated soybean.",
71,2012-2,1,4,Seed Protection,Crop Production,normalized soybean yield,plot yield / highest plot yield for the site,Tukey,mean,0,,,0.83,1,,,0.82,ns,0,0,untreated_seedIF,untreated seed,untreated seed,CruiserMaxx,CruiserMax insecticide-fungicide seed treatment,soybean yields significantly increased when IPM strategies were employed and soybean aphid populations were high compared to untreated seeds. ,"When soybean aphid populations were below the economic threshold there were no benefits of using either the insecticide-fungicide seed treatment or the fungicide seed treatment compared to untreated seeds. When soybean aphid populations reached economic threshold levels, the most effective pest management strategy was the integrated pest management approach where insecticides were foliarly applied to infested plants. Soybean yields slightly improved when soybean aphid populations were high and pesticide seed treatments were used, but these yield increases were not significantly different from untreated soybean.",
71,2012-2,1,4,Seed Protection,Crop Production,normalized soybean yield,plot yield / highest plot yield for the site,Tukey,sd,0,,,0.1,1,,,0.09,ns,0,0,untreated_seedIF,untreated seed,untreated seed,CruiserMaxx,CruiserMax insecticide-fungicide seed treatment,soybean yields significantly increased when IPM strategies were employed and soybean aphid populations were high compared to untreated seeds. ,"When soybean aphid populations were below the economic threshold there were no benefits of using either the insecticide-fungicide seed treatment or the fungicide seed treatment compared to untreated seeds. When soybean aphid populations reached economic threshold levels, the most effective pest management strategy was the integrated pest management approach where insecticides were foliarly applied to infested plants. Soybean yields slightly improved when soybean aphid populations were high and pesticide seed treatments were used, but these yield increases were not significantly different from untreated soybean.",
71,2012-2,1,4,Seed Protection,Crop Production,normalized soybean yield,plot yield / highest plot yield for the site,Tukey,mean,0,,,0.83,2,,,0.86,ns,0,0,untreated_seedF,untreated seed,untreated seed,ApronMaxx,ApronMax fungicide seed treatment,soybean yields significantly increased when IPM strategies were employed and soybean aphid populations were high compared to untreated seeds. ,"When soybean aphid populations were below the economic threshold there were no benefits of using either the insecticide-fungicide seed treatment or the fungicide seed treatment compared to untreated seeds. When soybean aphid populations reached economic threshold levels, the most effective pest management strategy was the integrated pest management approach where insecticides were foliarly applied to infested plants. Soybean yields slightly improved when soybean aphid populations were high and pesticide seed treatments were used, but these yield increases were not significantly different from untreated soybean.",
71,2012-2,1,4,Seed Protection,Crop Production,normalized soybean yield,plot yield / highest plot yield for the site,Tukey,sd,0,,,0.1,2,,,0.1,ns,0,0,untreated_seedF,untreated seed,untreated seed,ApronMaxx,ApronMax fungicide seed treatment,soybean yields significantly increased when IPM strategies were employed and soybean aphid populations were high compared to untreated seeds. ,"When soybean aphid populations were below the economic threshold there were no benefits of using either the insecticide-fungicide seed treatment or the fungicide seed treatment compared to untreated seeds. When soybean aphid populations reached economic threshold levels, the most effective pest management strategy was the integrated pest management approach where insecticides were foliarly applied to infested plants. Soybean yields slightly improved when soybean aphid populations were high and pesticide seed treatments were used, but these yield increases were not significantly different from untreated soybean.",
