"Paper_id","Duration","Year_result","Loc_multi_results","Review","Group_RV","Response_var","RV_depth","RV_year","Response_var_units","Stat_test","Stat_type","Trt_id1","Trt1_interaction","Trt1_interaction2","Trt1_value","Trt_id2","Trt2_interaction","Trt2_interaction2","Trt2_value","Sig_level","Effect","Effect_norm","finelevel_group","Trt_id1name","Trt_id1description","Trt_id2name","Trt_id2description","Reviewers_results_short","Reviewers_results_long","Authors_comments","Res_key","group_level1","group_level2","group_level3","per_change","actual_diff","Tillage_1","Tillage_2","sample_depth"
2,"2006-5","0",0,"Cover crop","Crop Production","maize stalk nitrate","",4,"mg N / kg ","Tukey","mean",0,NA,NA,428,2,NA,NA,425,"ns",0,0,"mono","no cover crop","fallow, corn stalk nitrate","oat","oat cover crop, corn stalk nitrate","no impact of oat or rye cover crops on corn stalk nitrate concentrations two out of three years, with reduced nitrate concentrations in the third year compared to winter fallow.","""Corn yields in 2006 and 2008 were much higher than in 2010, which would have resulted in greater plant demand for nitrogen and likely contributed to the low stalk nitrate values in those years.""","Corn yields in 2006 and 2008 were much higher than in 2010, which would have resulted in greater plant demand for nitrogen and likely contributed to the low stalk nitrate values in those years. Thus, the nitrogen fertilizers rates applied in 2006, 2008, and 2010 were not excessive, were likely less than optimal in 2006 and 2008, and should not have resulted in excessive residual fertilizer nitrogen in any year.",58,"Crop Yields","Crop Nitrogen Content","Corn stalk nitrogen content",-0.700934579439252,-3,"Single species","Non-legume",NA
2,"2006-5","0",0,"Cover crop","Crop Production","maize stalk nitrate","",5,"mg N / kg ","Tukey","mean",0,NA,NA,428,2,NA,NA,425,"ns",0,0,"mono","no cover crop","fallow, corn stalk nitrate","oat","oat cover crop, corn stalk nitrate","no impact of oat or rye cover crops on corn stalk nitrate concentrations two out of three years, with reduced nitrate concentrations in the third year compared to winter fallow.","""Corn yields in 2006 and 2008 were much higher than in 2010, which would have resulted in greater plant demand for nitrogen and likely contributed to the low stalk nitrate values in those years.""","Corn yields in 2006 and 2008 were much higher than in 2010, which would have resulted in greater plant demand for nitrogen and likely contributed to the low stalk nitrate values in those years. Thus, the nitrogen fertilizers rates applied in 2006, 2008, and 2010 were not excessive, were likely less than optimal in 2006 and 2008, and should not have resulted in excessive residual fertilizer nitrogen in any year.",58,"Crop Yields","Crop Nitrogen Content","Corn stalk nitrogen content",-0.700934579439252,-3,"Single species","Non-legume",NA
4,"2011-2","0",0,"Cover crop","Crop Production","maize grain yield","",1,"kg/ha","","mean",0,4,NA,10309,1,4,NA,10219,"ns",0,0,"mono","no cover crop","no winter cover crop, headland","forage radish + buckwheat","forage radish for winter cover crop, headland","cash crop yields were unaffected by winter cover crops."," ""Cash crop yields were not different between field areas [headland and non-headland] nor did the cover crop treatments affect soybean or corn production."""," Cash crop yields were not different between field areas nor did the CC treatments affect soybean or corn production (Table 7). The cash crop season of 2012 (May–November, Fig. 1) was character- ized by above normal temperatures during May and July and cooler than normal conditions in Sept to Nov. In addition, 2012 had important deficiencies in rain during the spring that negatively affected state averages of corn yield yet rains returned in August and were above normal during the following moths, preventing significant damage to soybean yields.",169,"Crop Yields","Grain Production","Corn",-0.873023571636434,-90,"Single species","Non-legume Mixture",NA
4,"2011-2","0",0,"Cover crop","Crop Production","maize grain yield","",2,"kg/ha","","mean",0,4,NA,10309,1,4,NA,10219,"ns",0,0,"mono","no cover crop","no winter cover crop, headland","forage radish + buckwheat","forage radish for winter cover crop, headland","cash crop yields were unaffected by winter cover crops."," ""Cash crop yields were not different between field areas [headland and non-headland] nor did the cover crop treatments affect soybean or corn production."""," Cash crop yields were not different between field areas nor did the CC treatments affect soybean or corn production (Table 7). The cash crop season of 2012 (May–November, Fig. 1) was character- ized by above normal temperatures during May and July and cooler than normal conditions in Sept to Nov. In addition, 2012 had important deficiencies in rain during the spring that negatively affected state averages of corn yield yet rains returned in August and were above normal during the following moths, preventing significant damage to soybean yields.",169,"Crop Yields","Grain Production","Corn",-0.873023571636434,-90,"Single species","Non-legume Mixture",NA
4,"2011-2","0",0,"Cover crop","Crop Production","maize grain yield","",1,"kg/ha","","mean",0,4,NA,10309,2,4,NA,10233,"ns",0,0,"mix_2","no cover crop","no winter cover crop, headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, headland","cash crop yields were unaffected by winter cover crops."," ""Cash crop yields were not different between field areas [headland and non-headland] nor did the cover crop treatments affect soybean or corn production."""," Cash crop yields were not different between field areas nor did the CC treatments affect soybean or corn production (Table 7). The cash crop season of 2012 (May–November, Fig. 1) was character- ized by above normal temperatures during May and July and cooler than normal conditions in Sept to Nov. In addition, 2012 had important deficiencies in rain during the spring that negatively affected state averages of corn yield yet rains returned in August and were above normal during the following moths, preventing significant damage to soybean yields.",170,"Crop Yields","Grain Production","Corn",-0.737219904937433,-76,"Two species","Non-legume Mixture",NA
4,"2011-2","0",0,"Cover crop","Crop Production","maize grain yield","",2,"kg/ha","","mean",0,4,NA,10309,2,4,NA,10233,"ns",0,0,"mix_2","no cover crop","no winter cover crop, headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, headland","cash crop yields were unaffected by winter cover crops."," ""Cash crop yields were not different between field areas [headland and non-headland] nor did the cover crop treatments affect soybean or corn production."""," Cash crop yields were not different between field areas nor did the CC treatments affect soybean or corn production (Table 7). The cash crop season of 2012 (May–November, Fig. 1) was character- ized by above normal temperatures during May and July and cooler than normal conditions in Sept to Nov. In addition, 2012 had important deficiencies in rain during the spring that negatively affected state averages of corn yield yet rains returned in August and were above normal during the following moths, preventing significant damage to soybean yields.",170,"Crop Yields","Grain Production","Corn",-0.737219904937433,-76,"Two species","Non-legume Mixture",NA
4,"2011-2","0",0,"Cover crop","Crop Production","maize grain yield","",1,"kg/ha","","mean",0,4,NA,10309,3,4,NA,10482,"ns",0,0,"mix_3","no cover crop","no winter cover crop, headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, headland","cash crop yields were unaffected by winter cover crops."," ""Cash crop yields were not different between field areas [headland and non-headland] nor did the cover crop treatments affect soybean or corn production."""," Cash crop yields were not different between field areas nor did the CC treatments affect soybean or corn production (Table 7). The cash crop season of 2012 (May–November, Fig. 1) was character- ized by above normal temperatures during May and July and cooler than normal conditions in Sept to Nov. In addition, 2012 had important deficiencies in rain during the spring that negatively affected state averages of corn yield yet rains returned in August and were above normal during the following moths, preventing significant damage to soybean yields.",171,"Crop Yields","Grain Production","Corn",1.67814530992337,173,"Three or more species","Non-legume + Legume Mixture",NA
4,"2011-2","0",0,"Cover crop","Crop Production","maize grain yield","",2,"kg/ha","","mean",0,4,NA,10309,3,4,NA,10482,"ns",0,0,"mix_3","no cover crop","no winter cover crop, headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, headland","cash crop yields were unaffected by winter cover crops."," ""Cash crop yields were not different between field areas [headland and non-headland] nor did the cover crop treatments affect soybean or corn production."""," Cash crop yields were not different between field areas nor did the CC treatments affect soybean or corn production (Table 7). The cash crop season of 2012 (May–November, Fig. 1) was character- ized by above normal temperatures during May and July and cooler than normal conditions in Sept to Nov. In addition, 2012 had important deficiencies in rain during the spring that negatively affected state averages of corn yield yet rains returned in August and were above normal during the following moths, preventing significant damage to soybean yields.",171,"Crop Yields","Grain Production","Corn",1.67814530992337,173,"Three or more species","Non-legume + Legume Mixture",NA
4,"2011-2","0",0,"Cover crop","Crop Production","maize grain yield","",1,"kg/ha","","mean",0,5,NA,10236,1,5,NA,9671,"ns",0,0,"mono","no cover crop","no winter cover crop, non-headland","forage radish + buckwheat","forage radish for winter cover crop, non-headland","cash crop yields were unaffected by winter cover crops."," ""Cash crop yields were not different between field areas [headland and non-headland] nor did the cover crop treatments affect soybean or corn production."""," Cash crop yields were not different between field areas nor did the CC treatments affect soybean or corn production (Table 7). The cash crop season of 2012 (May–November, Fig. 1) was character- ized by above normal temperatures during May and July and cooler than normal conditions in Sept to Nov. In addition, 2012 had important deficiencies in rain during the spring that negatively affected state averages of corn yield yet rains returned in August and were above normal during the following moths, preventing significant damage to soybean yields.",181,"Crop Yields","Grain Production","Corn",-5.51973427119969,-565,"Single species","Non-legume Mixture",NA
4,"2011-2","0",0,"Cover crop","Crop Production","maize grain yield","",2,"kg/ha","","mean",0,5,NA,10236,1,5,NA,9671,"ns",0,0,"mono","no cover crop","no winter cover crop, non-headland","forage radish + buckwheat","forage radish for winter cover crop, non-headland","cash crop yields were unaffected by winter cover crops."," ""Cash crop yields were not different between field areas [headland and non-headland] nor did the cover crop treatments affect soybean or corn production."""," Cash crop yields were not different between field areas nor did the CC treatments affect soybean or corn production (Table 7). The cash crop season of 2012 (May–November, Fig. 1) was character- ized by above normal temperatures during May and July and cooler than normal conditions in Sept to Nov. In addition, 2012 had important deficiencies in rain during the spring that negatively affected state averages of corn yield yet rains returned in August and were above normal during the following moths, preventing significant damage to soybean yields.",181,"Crop Yields","Grain Production","Corn",-5.51973427119969,-565,"Single species","Non-legume Mixture",NA
4,"2011-2","0",0,"Cover crop","Crop Production","maize grain yield","",1,"kg/ha","","mean",0,5,NA,10236,2,5,NA,9866,"ns",0,0,"mix_2","no cover crop","no winter cover crop, non-headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, non-headland","cash crop yields were unaffected by winter cover crops."," ""Cash crop yields were not different between field areas [headland and non-headland] nor did the cover crop treatments affect soybean or corn production."""," Cash crop yields were not different between field areas nor did the CC treatments affect soybean or corn production (Table 7). The cash crop season of 2012 (May–November, Fig. 1) was character- ized by above normal temperatures during May and July and cooler than normal conditions in Sept to Nov. In addition, 2012 had important deficiencies in rain during the spring that negatively affected state averages of corn yield yet rains returned in August and were above normal during the following moths, preventing significant damage to soybean yields.",182,"Crop Yields","Grain Production","Corn",-3.6146932395467,-370,"Two species","Non-legume Mixture",NA
4,"2011-2","0",0,"Cover crop","Crop Production","maize grain yield","",2,"kg/ha","","mean",0,5,NA,10236,2,5,NA,9866,"ns",0,0,"mix_2","no cover crop","no winter cover crop, non-headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, non-headland","cash crop yields were unaffected by winter cover crops."," ""Cash crop yields were not different between field areas [headland and non-headland] nor did the cover crop treatments affect soybean or corn production."""," Cash crop yields were not different between field areas nor did the CC treatments affect soybean or corn production (Table 7). The cash crop season of 2012 (May–November, Fig. 1) was character- ized by above normal temperatures during May and July and cooler than normal conditions in Sept to Nov. In addition, 2012 had important deficiencies in rain during the spring that negatively affected state averages of corn yield yet rains returned in August and were above normal during the following moths, preventing significant damage to soybean yields.",182,"Crop Yields","Grain Production","Corn",-3.6146932395467,-370,"Two species","Non-legume Mixture",NA
4,"2011-2","0",0,"Cover crop","Crop Production","maize grain yield","",1,"kg/ha","","mean",0,5,NA,10236,3,5,NA,9463,"ns",0,0,"mix_3","no cover crop","no winter cover crop, non-headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, non-headland","cash crop yields were unaffected by winter cover crops."," ""Cash crop yields were not different between field areas [headland and non-headland] nor did the cover crop treatments affect soybean or corn production."""," Cash crop yields were not different between field areas nor did the CC treatments affect soybean or corn production (Table 7). The cash crop season of 2012 (May–November, Fig. 1) was character- ized by above normal temperatures during May and July and cooler than normal conditions in Sept to Nov. In addition, 2012 had important deficiencies in rain during the spring that negatively affected state averages of corn yield yet rains returned in August and were above normal during the following moths, preventing significant damage to soybean yields.",183,"Crop Yields","Grain Production","Corn",-7.55177803829621,-773,"Three or more species","Non-legume + Legume Mixture",NA
4,"2011-2","0",0,"Cover crop","Crop Production","maize grain yield","",2,"kg/ha","","mean",0,5,NA,10236,3,5,NA,9463,"ns",0,0,"mix_3","no cover crop","no winter cover crop, non-headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, non-headland","cash crop yields were unaffected by winter cover crops."," ""Cash crop yields were not different between field areas [headland and non-headland] nor did the cover crop treatments affect soybean or corn production."""," Cash crop yields were not different between field areas nor did the CC treatments affect soybean or corn production (Table 7). The cash crop season of 2012 (May–November, Fig. 1) was character- ized by above normal temperatures during May and July and cooler than normal conditions in Sept to Nov. In addition, 2012 had important deficiencies in rain during the spring that negatively affected state averages of corn yield yet rains returned in August and were above normal during the following moths, preventing significant damage to soybean yields.",183,"Crop Yields","Grain Production","Corn",-7.55177803829621,-773,"Three or more species","Non-legume + Legume Mixture",NA
4,"2011-2","0",0,"Cover crop","Crop Production","maize grain yield","",1,"kg/ha","","mean",0,NA,NA,10272,1,NA,NA,9945,"ns",0,0,"mono","no cover crop","no winter cover crop","forage radish","forage radish for winter cover crop","cash crop yields were unaffected by winter cover crops."," ""Cash crop yields were not different between field areas [headland and non-headland] nor did the cover crop treatments affect soybean or corn production."""," Cash crop yields were not different between field areas nor did the CC treatments affect soybean or corn production (Table 7). The cash crop season of 2012 (May–November, Fig. 1) was character- ized by above normal temperatures during May and July and cooler than normal conditions in Sept to Nov. In addition, 2012 had important deficiencies in rain during the spring that negatively affected state averages of corn yield yet rains returned in August and were above normal during the following moths, preventing significant damage to soybean yields.",184,"Crop Yields","Grain Production","Corn",-3.18341121495327,-327,"Single species","Non-legume",NA
4,"2011-2","0",0,"Cover crop","Crop Production","maize grain yield","",2,"kg/ha","","mean",0,NA,NA,10272,1,NA,NA,9945,"ns",0,0,"mono","no cover crop","no winter cover crop","forage radish","forage radish for winter cover crop","cash crop yields were unaffected by winter cover crops."," ""Cash crop yields were not different between field areas [headland and non-headland] nor did the cover crop treatments affect soybean or corn production."""," Cash crop yields were not different between field areas nor did the CC treatments affect soybean or corn production (Table 7). The cash crop season of 2012 (May–November, Fig. 1) was character- ized by above normal temperatures during May and July and cooler than normal conditions in Sept to Nov. In addition, 2012 had important deficiencies in rain during the spring that negatively affected state averages of corn yield yet rains returned in August and were above normal during the following moths, preventing significant damage to soybean yields.",184,"Crop Yields","Grain Production","Corn",-3.18341121495327,-327,"Single species","Non-legume",NA
4,"2011-2","0",0,"Cover crop","Crop Production","maize grain yield","",1,"kg/ha","","mean",0,NA,NA,10272,2,NA,NA,10149,"ns",0,0,"mix_2","no cover crop","no winter cover crop","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop","cash crop yields were unaffected by winter cover crops."," ""Cash crop yields were not different between field areas [headland and non-headland] nor did the cover crop treatments affect soybean or corn production."""," Cash crop yields were not different between field areas nor did the CC treatments affect soybean or corn production (Table 7). The cash crop season of 2012 (May–November, Fig. 1) was character- ized by above normal temperatures during May and July and cooler than normal conditions in Sept to Nov. In addition, 2012 had important deficiencies in rain during the spring that negatively affected state averages of corn yield yet rains returned in August and were above normal during the following moths, preventing significant damage to soybean yields.",185,"Crop Yields","Grain Production","Corn",-1.19742990654206,-123,"Two species","Non-legume Mixture",NA
4,"2011-2","0",0,"Cover crop","Crop Production","maize grain yield","",2,"kg/ha","","mean",0,NA,NA,10272,2,NA,NA,10149,"ns",0,0,"mix_2","no cover crop","no winter cover crop","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop","cash crop yields were unaffected by winter cover crops."," ""Cash crop yields were not different between field areas [headland and non-headland] nor did the cover crop treatments affect soybean or corn production."""," Cash crop yields were not different between field areas nor did the CC treatments affect soybean or corn production (Table 7). The cash crop season of 2012 (May–November, Fig. 1) was character- ized by above normal temperatures during May and July and cooler than normal conditions in Sept to Nov. In addition, 2012 had important deficiencies in rain during the spring that negatively affected state averages of corn yield yet rains returned in August and were above normal during the following moths, preventing significant damage to soybean yields.",185,"Crop Yields","Grain Production","Corn",-1.19742990654206,-123,"Two species","Non-legume Mixture",NA
4,"2011-2","0",0,"Cover crop","Crop Production","maize grain yield","",1,"kg/ha","","mean",0,NA,NA,10272,3,NA,NA,9973,"ns",0,0,"mix_3","no cover crop","no winter cover crop","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop","cash crop yields were unaffected by winter cover crops."," ""Cash crop yields were not different between field areas [headland and non-headland] nor did the cover crop treatments affect soybean or corn production."""," Cash crop yields were not different between field areas nor did the CC treatments affect soybean or corn production (Table 7). The cash crop season of 2012 (May–November, Fig. 1) was character- ized by above normal temperatures during May and July and cooler than normal conditions in Sept to Nov. In addition, 2012 had important deficiencies in rain during the spring that negatively affected state averages of corn yield yet rains returned in August and were above normal during the following moths, preventing significant damage to soybean yields.",186,"Crop Yields","Grain Production","Corn",-2.91082554517134,-299,"Three or more species","Non-legume + Legume Mixture",NA
4,"2011-2","0",0,"Cover crop","Crop Production","maize grain yield","",2,"kg/ha","","mean",0,NA,NA,10272,3,NA,NA,9973,"ns",0,0,"mix_3","no cover crop","no winter cover crop","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop","cash crop yields were unaffected by winter cover crops."," ""Cash crop yields were not different between field areas [headland and non-headland] nor did the cover crop treatments affect soybean or corn production."""," Cash crop yields were not different between field areas nor did the CC treatments affect soybean or corn production (Table 7). The cash crop season of 2012 (May–November, Fig. 1) was character- ized by above normal temperatures during May and July and cooler than normal conditions in Sept to Nov. In addition, 2012 had important deficiencies in rain during the spring that negatively affected state averages of corn yield yet rains returned in August and were above normal during the following moths, preventing significant damage to soybean yields.",186,"Crop Yields","Grain Production","Corn",-2.91082554517134,-299,"Three or more species","Non-legume + Legume Mixture",NA
4,"2011-2","0",0,"Cover crop","Crop Production","soybean grain yield","",1,"kg/ha","","mean",0,4,NA,2233,1,4,NA,2218,"ns",0,0,"mono","no cover crop","no winter cover crop, headland","forage radish + buckwheat","forage radish for winter cover crop, headland","cover crop treatments did not affect maize or soybean yields compared to winter fallow.","Maize and soybean yields were unaffected by winter cover crops compared to winter fallow in both headlands and non-headland field areas."," Cash crop yields were not different between field areas nor did the CC treatments affect soybean or corn production (Table 7). The cash crop season of 2012 (May–November, Fig. 1) was character- ized by above normal temperatures during May and July and cooler than normal conditions in Sept to Nov. In addition, 2012 had important deficiencies in rain during the spring that negatively affected state averages of corn yield yet rains returned in August and were above normal during the following moths, preventing significant damage to soybean yields.",352,"Crop Yields","Grain Production","Soybean",-0.671742051052396,-15,"Single species","Non-legume Mixture",NA
4,"2011-2","0",0,"Cover crop","Crop Production","soybean grain yield","",2,"kg/ha","","mean",0,4,NA,2233,1,4,NA,2218,"ns",0,0,"mono","no cover crop","no winter cover crop, headland","forage radish + buckwheat","forage radish for winter cover crop, headland","cover crop treatments did not affect maize or soybean yields compared to winter fallow.","Maize and soybean yields were unaffected by winter cover crops compared to winter fallow in both headlands and non-headland field areas."," Cash crop yields were not different between field areas nor did the CC treatments affect soybean or corn production (Table 7). The cash crop season of 2012 (May–November, Fig. 1) was character- ized by above normal temperatures during May and July and cooler than normal conditions in Sept to Nov. In addition, 2012 had important deficiencies in rain during the spring that negatively affected state averages of corn yield yet rains returned in August and were above normal during the following moths, preventing significant damage to soybean yields.",352,"Crop Yields","Grain Production","Soybean",-0.671742051052396,-15,"Single species","Non-legume Mixture",NA
4,"2011-2","0",0,"Cover crop","Crop Production","soybean grain yield","",1,"kg/ha","","mean",0,4,NA,2233,2,4,NA,2127,"ns",0,0,"mix_2","no cover crop","no winter cover crop, headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, headland","cover crop treatments did not affect maize or soybean yields compared to winter fallow.","Maize and soybean yields were unaffected by winter cover crops compared to winter fallow in both headlands and non-headland field areas."," Cash crop yields were not different between field areas nor did the CC treatments affect soybean or corn production (Table 7). The cash crop season of 2012 (May–November, Fig. 1) was character- ized by above normal temperatures during May and July and cooler than normal conditions in Sept to Nov. In addition, 2012 had important deficiencies in rain during the spring that negatively affected state averages of corn yield yet rains returned in August and were above normal during the following moths, preventing significant damage to soybean yields.",353,"Crop Yields","Grain Production","Soybean",-4.74697716077026,-106,"Two species","Non-legume Mixture",NA
4,"2011-2","0",0,"Cover crop","Crop Production","soybean grain yield","",2,"kg/ha","","mean",0,4,NA,2233,2,4,NA,2127,"ns",0,0,"mix_2","no cover crop","no winter cover crop, headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, headland","cover crop treatments did not affect maize or soybean yields compared to winter fallow.","Maize and soybean yields were unaffected by winter cover crops compared to winter fallow in both headlands and non-headland field areas."," Cash crop yields were not different between field areas nor did the CC treatments affect soybean or corn production (Table 7). The cash crop season of 2012 (May–November, Fig. 1) was character- ized by above normal temperatures during May and July and cooler than normal conditions in Sept to Nov. In addition, 2012 had important deficiencies in rain during the spring that negatively affected state averages of corn yield yet rains returned in August and were above normal during the following moths, preventing significant damage to soybean yields.",353,"Crop Yields","Grain Production","Soybean",-4.74697716077026,-106,"Two species","Non-legume Mixture",NA
4,"2011-2","0",0,"Cover crop","Crop Production","soybean grain yield","",1,"kg/ha","","mean",0,4,NA,2233,3,4,NA,2241,"ns",0,0,"mix_3","no cover crop","no winter cover crop, headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, headland","cover crop treatments did not affect maize or soybean yields compared to winter fallow.","Maize and soybean yields were unaffected by winter cover crops compared to winter fallow in both headlands and non-headland field areas."," Cash crop yields were not different between field areas nor did the CC treatments affect soybean or corn production (Table 7). The cash crop season of 2012 (May–November, Fig. 1) was character- ized by above normal temperatures during May and July and cooler than normal conditions in Sept to Nov. In addition, 2012 had important deficiencies in rain during the spring that negatively affected state averages of corn yield yet rains returned in August and were above normal during the following moths, preventing significant damage to soybean yields.",354,"Crop Yields","Grain Production","Soybean",0.358262427227944,8,"Three or more species","Non-legume + Legume Mixture",NA
4,"2011-2","0",0,"Cover crop","Crop Production","soybean grain yield","",2,"kg/ha","","mean",0,4,NA,2233,3,4,NA,2241,"ns",0,0,"mix_3","no cover crop","no winter cover crop, headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, headland","cover crop treatments did not affect maize or soybean yields compared to winter fallow.","Maize and soybean yields were unaffected by winter cover crops compared to winter fallow in both headlands and non-headland field areas."," Cash crop yields were not different between field areas nor did the CC treatments affect soybean or corn production (Table 7). The cash crop season of 2012 (May–November, Fig. 1) was character- ized by above normal temperatures during May and July and cooler than normal conditions in Sept to Nov. In addition, 2012 had important deficiencies in rain during the spring that negatively affected state averages of corn yield yet rains returned in August and were above normal during the following moths, preventing significant damage to soybean yields.",354,"Crop Yields","Grain Production","Soybean",0.358262427227944,8,"Three or more species","Non-legume + Legume Mixture",NA
4,"2011-2","0",0,"Cover crop","Crop Production","soybean grain yield","",1,"kg/ha","","mean",0,5,NA,2523,1,5,NA,2362,"ns",0,0,"mono","no cover crop","no winter cover crop, non-headland","forage radish + buckwheat","forage radish for winter cover crop, non-headland","cover crop treatments did not affect maize or soybean yields compared to winter fallow.","Maize and soybean yields were unaffected by winter cover crops compared to winter fallow in both headlands and non-headland field areas."," Cash crop yields were not different between field areas nor did the CC treatments affect soybean or corn production (Table 7). The cash crop season of 2012 (May–November, Fig. 1) was character- ized by above normal temperatures during May and July and cooler than normal conditions in Sept to Nov. In addition, 2012 had important deficiencies in rain during the spring that negatively affected state averages of corn yield yet rains returned in August and were above normal during the following moths, preventing significant damage to soybean yields.",364,"Crop Yields","Grain Production","Soybean",-6.38129211256441,-161,"Single species","Non-legume Mixture",NA
4,"2011-2","0",0,"Cover crop","Crop Production","soybean grain yield","",2,"kg/ha","","mean",0,5,NA,2523,1,5,NA,2362,"ns",0,0,"mono","no cover crop","no winter cover crop, non-headland","forage radish + buckwheat","forage radish for winter cover crop, non-headland","cover crop treatments did not affect maize or soybean yields compared to winter fallow.","Maize and soybean yields were unaffected by winter cover crops compared to winter fallow in both headlands and non-headland field areas."," Cash crop yields were not different between field areas nor did the CC treatments affect soybean or corn production (Table 7). The cash crop season of 2012 (May–November, Fig. 1) was character- ized by above normal temperatures during May and July and cooler than normal conditions in Sept to Nov. In addition, 2012 had important deficiencies in rain during the spring that negatively affected state averages of corn yield yet rains returned in August and were above normal during the following moths, preventing significant damage to soybean yields.",364,"Crop Yields","Grain Production","Soybean",-6.38129211256441,-161,"Single species","Non-legume Mixture",NA
4,"2011-2","0",0,"Cover crop","Crop Production","soybean grain yield","",1,"kg/ha","","mean",0,5,NA,2523,2,5,NA,2518,"ns",0,0,"mix_2","no cover crop","no winter cover crop, non-headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, non-headland","cover crop treatments did not affect maize or soybean yields compared to winter fallow.","Maize and soybean yields were unaffected by winter cover crops compared to winter fallow in both headlands and non-headland field areas."," Cash crop yields were not different between field areas nor did the CC treatments affect soybean or corn production (Table 7). The cash crop season of 2012 (May–November, Fig. 1) was character- ized by above normal temperatures during May and July and cooler than normal conditions in Sept to Nov. In addition, 2012 had important deficiencies in rain during the spring that negatively affected state averages of corn yield yet rains returned in August and were above normal during the following moths, preventing significant damage to soybean yields.",365,"Crop Yields","Grain Production","Soybean",-0.198176773682124,-5,"Two species","Non-legume Mixture",NA
4,"2011-2","0",0,"Cover crop","Crop Production","soybean grain yield","",2,"kg/ha","","mean",0,5,NA,2523,2,5,NA,2518,"ns",0,0,"mix_2","no cover crop","no winter cover crop, non-headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, non-headland","cover crop treatments did not affect maize or soybean yields compared to winter fallow.","Maize and soybean yields were unaffected by winter cover crops compared to winter fallow in both headlands and non-headland field areas."," Cash crop yields were not different between field areas nor did the CC treatments affect soybean or corn production (Table 7). The cash crop season of 2012 (May–November, Fig. 1) was character- ized by above normal temperatures during May and July and cooler than normal conditions in Sept to Nov. In addition, 2012 had important deficiencies in rain during the spring that negatively affected state averages of corn yield yet rains returned in August and were above normal during the following moths, preventing significant damage to soybean yields.",365,"Crop Yields","Grain Production","Soybean",-0.198176773682124,-5,"Two species","Non-legume Mixture",NA
4,"2011-2","0",0,"Cover crop","Crop Production","soybean grain yield","",1,"kg/ha","","mean",0,5,NA,2523,3,5,NA,2025,"ns",0,0,"mix_3","no cover crop","no winter cover crop, non-headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, non-headland","cover crop treatments did not affect maize or soybean yields compared to winter fallow.","Maize and soybean yields were unaffected by winter cover crops compared to winter fallow in both headlands and non-headland field areas.","While not statistically significant, there was a trend reflecting 20% less soybean yields in the FRhvr treatments compared to the controls within the NHL areas which could be related to less water available to the crop with overwintering CCs in these areas in this particularly dry year.",366,"Crop Yields","Grain Production","Soybean",-19.7384066587396,-498,"Three or more species","Non-legume + Legume Mixture",NA
4,"2011-2","0",0,"Cover crop","Crop Production","soybean grain yield","",2,"kg/ha","","mean",0,5,NA,2523,3,5,NA,2025,"ns",0,0,"mix_3","no cover crop","no winter cover crop, non-headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, non-headland","cover crop treatments did not affect maize or soybean yields compared to winter fallow.","Maize and soybean yields were unaffected by winter cover crops compared to winter fallow in both headlands and non-headland field areas.","While not statistically significant, there was a trend reflecting 20% less soybean yields in the FRhvr treatments compared to the controls within the NHL areas which could be related to less water available to the crop with overwintering CCs in these areas in this particularly dry year.",366,"Crop Yields","Grain Production","Soybean",-19.7384066587396,-498,"Three or more species","Non-legume + Legume Mixture",NA
