"","Paper_id","introduction","Duration","Year_result","Loc_multi_results","Group_RV","group_metric","main_group","Group_finelevel","Response_var","Trt_id1","Trt1_interaction","Trt1_interaction2","Trt_id1description","Trt_id2","Trt2_interaction","Trt2_interaction2","Trt_id2description","Reviewers_results_short","Reviewers_results_long","methods","citation","citation_short"
"375",13,"13 A split-plot randomized complete block design study with 5 replications was conducted at 1 site from 1994-1997 in Ames, IA investigating the effects of cover crops and wheel traffic in a maize/soybean system (Kaspar et al., 2001).","1994-3",2,0,"Soil","Erosion","Physical","mono","interrill erosion rate",0,NA,NA,"no winter cover crop",2,NA,NA,"rye winter cover crop","cover crops inconsistently affected interrill errosion rates.","Reductions in interrill erosion rates were observed with rye cover crops two of the three years compared to winter fallow. Oat cover crops reduced interrill erosion as well in one year, but had similar interrill erosion rates as winter fallow in the other two years of the study.","13 Plots received one of the following cover crop treatments: winter fallow (control), oat cv. Ogle @ 380 kg/ha, cereal rye @ 380 kg/ha. 13Cover crops were drop seeded (interseeded into soybean). 13 Plots were 14.5161 sq m.","13 Kaspar, T.C., Radke, J.K, & Laflen, J.M. (2001). Small grain cover crops and wheel traffic effects on infiltration, runoff, and erosion. Journal of Soil and Water Conservation, 56(2): 160-164. DOI: 4abc","Kaspar et al. (2001)"
"376",13,"13 A split-plot randomized complete block design study with 5 replications was conducted at 1 site from 1994-1997 in Ames, IA investigating the effects of cover crops and wheel traffic in a maize/soybean system (Kaspar et al., 2001).","1994-3",3,0,"Soil","Erosion","Physical","mono","interrill erosion rate",0,NA,NA,"no winter cover crop",2,NA,NA,"rye winter cover crop","cover crops inconsistently affected interrill errosion rates.","Reductions in interrill erosion rates were observed with rye cover crops two of the three years compared to winter fallow. Oat cover crops reduced interrill erosion as well in one year, but had similar interrill erosion rates as winter fallow in the other two years of the study.","13 Plots received one of the following cover crop treatments: winter fallow (control), oat cv. Ogle @ 380 kg/ha, cereal rye @ 380 kg/ha. 13Cover crops were drop seeded (interseeded into soybean). 13 Plots were 14.5161 sq m.","13 Kaspar, T.C., Radke, J.K, & Laflen, J.M. (2001). Small grain cover crops and wheel traffic effects on infiltration, runoff, and erosion. Journal of Soil and Water Conservation, 56(2): 160-164. DOI: 4abc","Kaspar et al. (2001)"
"377",13,"13 A split-plot randomized complete block design study with 5 replications was conducted at 1 site from 1994-1997 in Ames, IA investigating the effects of cover crops and wheel traffic in a maize/soybean system (Kaspar et al., 2001).","1994-3",1,0,"Soil","Erosion","Physical","mono","interrill erosion rate",0,NA,NA,"no winter cover crop",1,NA,NA,"oat winter cover crop","cover crops inconsistently affected interrill errosion rates.","Reductions in interrill erosion rates were observed with rye cover crops two of the three years compared to winter fallow. Oat cover crops reduced interrill erosion as well in one year, but had similar interrill erosion rates as winter fallow in the other two years of the study.","13 Plots received one of the following cover crop treatments: winter fallow (control), oat cv. Ogle @ 380 kg/ha, cereal rye @ 380 kg/ha. 13Cover crops were drop seeded (interseeded into soybean). 13 Plots were 14.5161 sq m.","13 Kaspar, T.C., Radke, J.K, & Laflen, J.M. (2001). Small grain cover crops and wheel traffic effects on infiltration, runoff, and erosion. Journal of Soil and Water Conservation, 56(2): 160-164. DOI: 4abc","Kaspar et al. (2001)"
"378",13,"13 A split-plot randomized complete block design study with 5 replications was conducted at 1 site from 1994-1997 in Ames, IA investigating the effects of cover crops and wheel traffic in a maize/soybean system (Kaspar et al., 2001).","1994-3",1,0,"Soil","Erosion","Physical","mono","interrill erosion rate",0,NA,NA,"no winter cover crop",2,NA,NA,"rye winter cover crop","cover crops inconsistently affected interrill errosion rates.","Reductions in interrill erosion rates were observed with rye cover crops two of the three years compared to winter fallow. Oat cover crops reduced interrill erosion as well in one year, but had similar interrill erosion rates as winter fallow in the other two years of the study.","13 Plots received one of the following cover crop treatments: winter fallow (control), oat cv. Ogle @ 380 kg/ha, cereal rye @ 380 kg/ha. 13Cover crops were drop seeded (interseeded into soybean). 13 Plots were 14.5161 sq m.","13 Kaspar, T.C., Radke, J.K, & Laflen, J.M. (2001). Small grain cover crops and wheel traffic effects on infiltration, runoff, and erosion. Journal of Soil and Water Conservation, 56(2): 160-164. DOI: 4abc","Kaspar et al. (2001)"
"379",13,"13 A split-plot randomized complete block design study with 5 replications was conducted at 1 site from 1994-1997 in Ames, IA investigating the effects of cover crops and wheel traffic in a maize/soybean system (Kaspar et al., 2001).","1994-3",3,0,"Soil","Erosion","Physical","mono","interrill erosion rate",0,NA,NA,"no winter cover crop",1,NA,NA,"oat winter cover crop","cover crops inconsistently affected interrill errosion rates.","Reductions in interrill erosion rates were observed with rye cover crops two of the three years compared to winter fallow. Oat cover crops reduced interrill erosion as well in one year, but had similar interrill erosion rates as winter fallow in the other two years of the study.","13 Plots received one of the following cover crop treatments: winter fallow (control), oat cv. Ogle @ 380 kg/ha, cereal rye @ 380 kg/ha. 13Cover crops were drop seeded (interseeded into soybean). 13 Plots were 14.5161 sq m.","13 Kaspar, T.C., Radke, J.K, & Laflen, J.M. (2001). Small grain cover crops and wheel traffic effects on infiltration, runoff, and erosion. Journal of Soil and Water Conservation, 56(2): 160-164. DOI: 4abc","Kaspar et al. (2001)"
"380",13,"13 A split-plot randomized complete block design study with 5 replications was conducted at 1 site from 1994-1997 in Ames, IA investigating the effects of cover crops and wheel traffic in a maize/soybean system (Kaspar et al., 2001).","1994-3",2,0,"Soil","Erosion","Physical","mono","rill erosion rate",0,NA,NA,"no winter cover crop",1,NA,NA,"oat winter cover crop","rye cover crops were the most effective at reducing rill erosion.","Cover crops substantially reduced rill erosion rates in this study. Rye cover crops were the most effective at reducing rill erosion compared to winter fallow. Oat cover crops also reduced rill erosion but to a lesser extent than rye.","13 Plots received one of the following cover crop treatments: winter fallow (control), oat cv. Ogle @ 380 kg/ha, cereal rye @ 380 kg/ha. 13Cover crops were drop seeded (interseeded into soybean). 13 Plots were 14.5161 sq m.","13 Kaspar, T.C., Radke, J.K, & Laflen, J.M. (2001). Small grain cover crops and wheel traffic effects on infiltration, runoff, and erosion. Journal of Soil and Water Conservation, 56(2): 160-164. DOI: 4abc","Kaspar et al. (2001)"
"381",13,"13 A split-plot randomized complete block design study with 5 replications was conducted at 1 site from 1994-1997 in Ames, IA investigating the effects of cover crops and wheel traffic in a maize/soybean system (Kaspar et al., 2001).","1994-3",2,0,"Soil","Erosion","Physical","mono","rill erosion rate",0,NA,NA,"no winter cover crop",2,NA,NA,"rye winter cover crop","rye cover crops were the most effective at reducing rill erosion.","Cover crops substantially reduced rill erosion rates in this study. Rye cover crops were the most effective at reducing rill erosion compared to winter fallow. Oat cover crops also reduced rill erosion but to a lesser extent than rye.","13 Plots received one of the following cover crop treatments: winter fallow (control), oat cv. Ogle @ 380 kg/ha, cereal rye @ 380 kg/ha. 13Cover crops were drop seeded (interseeded into soybean). 13 Plots were 14.5161 sq m.","13 Kaspar, T.C., Radke, J.K, & Laflen, J.M. (2001). Small grain cover crops and wheel traffic effects on infiltration, runoff, and erosion. Journal of Soil and Water Conservation, 56(2): 160-164. DOI: 4abc","Kaspar et al. (2001)"
"382",13,"13 A split-plot randomized complete block design study with 5 replications was conducted at 1 site from 1994-1997 in Ames, IA investigating the effects of cover crops and wheel traffic in a maize/soybean system (Kaspar et al., 2001).","1994-3",3,0,"Soil","Erosion","Physical","mono","rill erosion rate",0,NA,NA,"no winter cover crop",1,NA,NA,"oat winter cover crop","rye cover crops were the most effective at reducing rill erosion.","Cover crops substantially reduced rill erosion rates in this study. Rye cover crops were the most effective at reducing rill erosion compared to winter fallow. Oat cover crops also reduced rill erosion but to a lesser extent than rye.","13 Plots received one of the following cover crop treatments: winter fallow (control), oat cv. Ogle @ 380 kg/ha, cereal rye @ 380 kg/ha. 13Cover crops were drop seeded (interseeded into soybean). 13 Plots were 14.5161 sq m.","13 Kaspar, T.C., Radke, J.K, & Laflen, J.M. (2001). Small grain cover crops and wheel traffic effects on infiltration, runoff, and erosion. Journal of Soil and Water Conservation, 56(2): 160-164. DOI: 4abc","Kaspar et al. (2001)"
"383",13,"13 A split-plot randomized complete block design study with 5 replications was conducted at 1 site from 1994-1997 in Ames, IA investigating the effects of cover crops and wheel traffic in a maize/soybean system (Kaspar et al., 2001).","1994-3",3,0,"Soil","Erosion","Physical","mono","rill erosion rate",0,NA,NA,"no winter cover crop",2,NA,NA,"rye winter cover crop","rye cover crops were the most effective at reducing rill erosion.","Cover crops substantially reduced rill erosion rates in this study. Rye cover crops were the most effective at reducing rill erosion compared to winter fallow. Oat cover crops also reduced rill erosion but to a lesser extent than rye.","13 Plots received one of the following cover crop treatments: winter fallow (control), oat cv. Ogle @ 380 kg/ha, cereal rye @ 380 kg/ha. 13Cover crops were drop seeded (interseeded into soybean). 13 Plots were 14.5161 sq m.","13 Kaspar, T.C., Radke, J.K, & Laflen, J.M. (2001). Small grain cover crops and wheel traffic effects on infiltration, runoff, and erosion. Journal of Soil and Water Conservation, 56(2): 160-164. DOI: 4abc","Kaspar et al. (2001)"
"384",13,"13 A split-plot randomized complete block design study with 5 replications was conducted at 1 site from 1994-1997 in Ames, IA investigating the effects of cover crops and wheel traffic in a maize/soybean system (Kaspar et al., 2001).","1994-3",3,0,"Water","Drainage","Drainage","mono","runoff rate",0,NA,NA,"no winter cover crop",2,NA,NA,"rye winter cover crop","reductions in water runoff rates with cover crops in only one out of two years of this study.","Rates of water runoff rates improved with rye cover crop in only one year compared to winter fallow. Oat cover crops did not alter water runoff rates compared to winter fallow or rye cover crops.","13 Plots received one of the following cover crop treatments: winter fallow (control), oat cv. Ogle @ 380 kg/ha, cereal rye @ 380 kg/ha. 13Cover crops were drop seeded (interseeded into soybean). 13 Plots were 14.5161 sq m.","13 Kaspar, T.C., Radke, J.K, & Laflen, J.M. (2001). Small grain cover crops and wheel traffic effects on infiltration, runoff, and erosion. Journal of Soil and Water Conservation, 56(2): 160-164. DOI: 4abc","Kaspar et al. (2001)"
"385",13,"13 A split-plot randomized complete block design study with 5 replications was conducted at 1 site from 1994-1997 in Ames, IA investigating the effects of cover crops and wheel traffic in a maize/soybean system (Kaspar et al., 2001).","1994-3",1,0,"Water","Drainage","Drainage","mono","runoff rate",0,NA,NA,"no winter cover crop",1,NA,NA,"oat winter cover crop","reductions in water runoff rates with cover crops in only one out of two years of this study.","Rates of water runoff rates improved with rye cover crop in only one year compared to winter fallow. Oat cover crops did not alter water runoff rates compared to winter fallow or rye cover crops.","13 Plots received one of the following cover crop treatments: winter fallow (control), oat cv. Ogle @ 380 kg/ha, cereal rye @ 380 kg/ha. 13Cover crops were drop seeded (interseeded into soybean). 13 Plots were 14.5161 sq m.","13 Kaspar, T.C., Radke, J.K, & Laflen, J.M. (2001). Small grain cover crops and wheel traffic effects on infiltration, runoff, and erosion. Journal of Soil and Water Conservation, 56(2): 160-164. DOI: 4abc","Kaspar et al. (2001)"
"386",13,"13 A split-plot randomized complete block design study with 5 replications was conducted at 1 site from 1994-1997 in Ames, IA investigating the effects of cover crops and wheel traffic in a maize/soybean system (Kaspar et al., 2001).","1994-3",1,0,"Water","Drainage","Drainage","mono","runoff rate",0,NA,NA,"no winter cover crop",2,NA,NA,"rye winter cover crop","reductions in water runoff rates with cover crops in only one out of two years of this study.","Rates of water runoff rates improved with rye cover crop in only one year compared to winter fallow. Oat cover crops did not alter water runoff rates compared to winter fallow or rye cover crops.","13 Plots received one of the following cover crop treatments: winter fallow (control), oat cv. Ogle @ 380 kg/ha, cereal rye @ 380 kg/ha. 13Cover crops were drop seeded (interseeded into soybean). 13 Plots were 14.5161 sq m.","13 Kaspar, T.C., Radke, J.K, & Laflen, J.M. (2001). Small grain cover crops and wheel traffic effects on infiltration, runoff, and erosion. Journal of Soil and Water Conservation, 56(2): 160-164. DOI: 4abc","Kaspar et al. (2001)"
"387",13,"13 A split-plot randomized complete block design study with 5 replications was conducted at 1 site from 1994-1997 in Ames, IA investigating the effects of cover crops and wheel traffic in a maize/soybean system (Kaspar et al., 2001).","1994-3",2,0,"Water","Drainage","Drainage","mono","runoff rate",0,NA,NA,"no winter cover crop",1,NA,NA,"oat winter cover crop","reductions in water runoff rates with cover crops in only one out of two years of this study.","Rates of water runoff rates improved with rye cover crop in only one year compared to winter fallow. Oat cover crops did not alter water runoff rates compared to winter fallow or rye cover crops.","13 Plots received one of the following cover crop treatments: winter fallow (control), oat cv. Ogle @ 380 kg/ha, cereal rye @ 380 kg/ha. 13Cover crops were drop seeded (interseeded into soybean). 13 Plots were 14.5161 sq m.","13 Kaspar, T.C., Radke, J.K, & Laflen, J.M. (2001). Small grain cover crops and wheel traffic effects on infiltration, runoff, and erosion. Journal of Soil and Water Conservation, 56(2): 160-164. DOI: 4abc","Kaspar et al. (2001)"
"388",13,"13 A split-plot randomized complete block design study with 5 replications was conducted at 1 site from 1994-1997 in Ames, IA investigating the effects of cover crops and wheel traffic in a maize/soybean system (Kaspar et al., 2001).","1994-3",2,0,"Water","Drainage","Drainage","mono","runoff rate",0,NA,NA,"no winter cover crop",2,NA,NA,"rye winter cover crop","reductions in water runoff rates with cover crops in only one out of two years of this study.","Rates of water runoff rates improved with rye cover crop in only one year compared to winter fallow. Oat cover crops did not alter water runoff rates compared to winter fallow or rye cover crops.","13 Plots received one of the following cover crop treatments: winter fallow (control), oat cv. Ogle @ 380 kg/ha, cereal rye @ 380 kg/ha. 13Cover crops were drop seeded (interseeded into soybean). 13 Plots were 14.5161 sq m.","13 Kaspar, T.C., Radke, J.K, & Laflen, J.M. (2001). Small grain cover crops and wheel traffic effects on infiltration, runoff, and erosion. Journal of Soil and Water Conservation, 56(2): 160-164. DOI: 4abc","Kaspar et al. (2001)"
"389",13,"13 A split-plot randomized complete block design study with 5 replications was conducted at 1 site from 1994-1997 in Ames, IA investigating the effects of cover crops and wheel traffic in a maize/soybean system (Kaspar et al., 2001).","1994-3",3,0,"Water","Drainage","Drainage","mono","runoff rate",0,NA,NA,"no winter cover crop",1,NA,NA,"oat winter cover crop","reductions in water runoff rates with cover crops in only one out of two years of this study.","Rates of water runoff rates improved with rye cover crop in only one year compared to winter fallow. Oat cover crops did not alter water runoff rates compared to winter fallow or rye cover crops.","13 Plots received one of the following cover crop treatments: winter fallow (control), oat cv. Ogle @ 380 kg/ha, cereal rye @ 380 kg/ha. 13Cover crops were drop seeded (interseeded into soybean). 13 Plots were 14.5161 sq m.","13 Kaspar, T.C., Radke, J.K, & Laflen, J.M. (2001). Small grain cover crops and wheel traffic effects on infiltration, runoff, and erosion. Journal of Soil and Water Conservation, 56(2): 160-164. DOI: 4abc","Kaspar et al. (2001)"
"390",13,"13 A split-plot randomized complete block design study with 5 replications was conducted at 1 site from 1994-1997 in Ames, IA investigating the effects of cover crops and wheel traffic in a maize/soybean system (Kaspar et al., 2001).","1994-3",1,0,"Soil","Soil Water Content","Physical","mono","volumetric water content",0,NA,NA,"no winter cover crop",1,NA,NA,"oat winter cover crop","rye cover crops increased soil volumetric water content in one out of three years of the study, while oat had no affect compared to winter fallow.","Rye cover crops improved the mean volumetric water content by the third year of this study compared to winter fallow and oat cover crops. For the first two years of the study, there were no differences in mean soil volumetric water content among rye, oat and winter fallow.","13 Plots received one of the following cover crop treatments: winter fallow (control), oat cv. Ogle @ 380 kg/ha, cereal rye @ 380 kg/ha. 13Cover crops were drop seeded (interseeded into soybean). 13 Plots were 14.5161 sq m.","13 Kaspar, T.C., Radke, J.K, & Laflen, J.M. (2001). Small grain cover crops and wheel traffic effects on infiltration, runoff, and erosion. Journal of Soil and Water Conservation, 56(2): 160-164. DOI: 4abc","Kaspar et al. (2001)"
"391",13,"13 A split-plot randomized complete block design study with 5 replications was conducted at 1 site from 1994-1997 in Ames, IA investigating the effects of cover crops and wheel traffic in a maize/soybean system (Kaspar et al., 2001).","1994-3",1,0,"Soil","Soil Water Content","Physical","mono","volumetric water content",0,NA,NA,"no winter cover crop",2,NA,NA,"rye winter cover crop","rye cover crops increased soil volumetric water content in one out of three years of the study, while oat had no affect compared to winter fallow.","Rye cover crops improved the mean volumetric water content by the third year of this study compared to winter fallow and oat cover crops. For the first two years of the study, there were no differences in mean soil volumetric water content among rye, oat and winter fallow.","13 Plots received one of the following cover crop treatments: winter fallow (control), oat cv. Ogle @ 380 kg/ha, cereal rye @ 380 kg/ha. 13Cover crops were drop seeded (interseeded into soybean). 13 Plots were 14.5161 sq m.","13 Kaspar, T.C., Radke, J.K, & Laflen, J.M. (2001). Small grain cover crops and wheel traffic effects on infiltration, runoff, and erosion. Journal of Soil and Water Conservation, 56(2): 160-164. DOI: 4abc","Kaspar et al. (2001)"
"392",13,"13 A split-plot randomized complete block design study with 5 replications was conducted at 1 site from 1994-1997 in Ames, IA investigating the effects of cover crops and wheel traffic in a maize/soybean system (Kaspar et al., 2001).","1994-3",2,0,"Soil","Soil Water Content","Physical","mono","volumetric water content",0,NA,NA,"no winter cover crop",1,NA,NA,"oat winter cover crop","rye cover crops increased soil volumetric water content in one out of three years of the study, while oat had no affect compared to winter fallow.","Rye cover crops improved the mean volumetric water content by the third year of this study compared to winter fallow and oat cover crops. For the first two years of the study, there were no differences in mean soil volumetric water content among rye, oat and winter fallow.","13 Plots received one of the following cover crop treatments: winter fallow (control), oat cv. Ogle @ 380 kg/ha, cereal rye @ 380 kg/ha. 13Cover crops were drop seeded (interseeded into soybean). 13 Plots were 14.5161 sq m.","13 Kaspar, T.C., Radke, J.K, & Laflen, J.M. (2001). Small grain cover crops and wheel traffic effects on infiltration, runoff, and erosion. Journal of Soil and Water Conservation, 56(2): 160-164. DOI: 4abc","Kaspar et al. (2001)"
"393",13,"13 A split-plot randomized complete block design study with 5 replications was conducted at 1 site from 1994-1997 in Ames, IA investigating the effects of cover crops and wheel traffic in a maize/soybean system (Kaspar et al., 2001).","1994-3",2,0,"Soil","Soil Water Content","Physical","mono","volumetric water content",0,NA,NA,"no winter cover crop",2,NA,NA,"rye winter cover crop","rye cover crops increased soil volumetric water content in one out of three years of the study, while oat had no affect compared to winter fallow.","Rye cover crops improved the mean volumetric water content by the third year of this study compared to winter fallow and oat cover crops. For the first two years of the study, there were no differences in mean soil volumetric water content among rye, oat and winter fallow.","13 Plots received one of the following cover crop treatments: winter fallow (control), oat cv. Ogle @ 380 kg/ha, cereal rye @ 380 kg/ha. 13Cover crops were drop seeded (interseeded into soybean). 13 Plots were 14.5161 sq m.","13 Kaspar, T.C., Radke, J.K, & Laflen, J.M. (2001). Small grain cover crops and wheel traffic effects on infiltration, runoff, and erosion. Journal of Soil and Water Conservation, 56(2): 160-164. DOI: 4abc","Kaspar et al. (2001)"
"394",13,"13 A split-plot randomized complete block design study with 5 replications was conducted at 1 site from 1994-1997 in Ames, IA investigating the effects of cover crops and wheel traffic in a maize/soybean system (Kaspar et al., 2001).","1994-3",3,0,"Soil","Soil Water Content","Physical","mono","volumetric water content",0,NA,NA,"no winter cover crop",1,NA,NA,"oat winter cover crop","rye cover crops increased soil volumetric water content in one out of three years of the study, while oat had no affect compared to winter fallow.","Rye cover crops improved the mean volumetric water content by the third year of this study compared to winter fallow and oat cover crops. For the first two years of the study, there were no differences in mean soil volumetric water content among rye, oat and winter fallow.","13 Plots received one of the following cover crop treatments: winter fallow (control), oat cv. Ogle @ 380 kg/ha, cereal rye @ 380 kg/ha. 13Cover crops were drop seeded (interseeded into soybean). 13 Plots were 14.5161 sq m.","13 Kaspar, T.C., Radke, J.K, & Laflen, J.M. (2001). Small grain cover crops and wheel traffic effects on infiltration, runoff, and erosion. Journal of Soil and Water Conservation, 56(2): 160-164. DOI: 4abc","Kaspar et al. (2001)"
"395",13,"13 A split-plot randomized complete block design study with 5 replications was conducted at 1 site from 1994-1997 in Ames, IA investigating the effects of cover crops and wheel traffic in a maize/soybean system (Kaspar et al., 2001).","1994-3",3,0,"Soil","Soil Water Content","Physical","mono","volumetric water content",0,NA,NA,"no winter cover crop",2,NA,NA,"rye winter cover crop","rye cover crops increased soil volumetric water content in one out of three years of the study, while oat had no affect compared to winter fallow.","Rye cover crops improved the mean volumetric water content by the third year of this study compared to winter fallow and oat cover crops. For the first two years of the study, there were no differences in mean soil volumetric water content among rye, oat and winter fallow.","13 Plots received one of the following cover crop treatments: winter fallow (control), oat cv. Ogle @ 380 kg/ha, cereal rye @ 380 kg/ha. 13Cover crops were drop seeded (interseeded into soybean). 13 Plots were 14.5161 sq m.","13 Kaspar, T.C., Radke, J.K, & Laflen, J.M. (2001). Small grain cover crops and wheel traffic effects on infiltration, runoff, and erosion. Journal of Soil and Water Conservation, 56(2): 160-164. DOI: 4abc","Kaspar et al. (2001)"
"396",14,"14 A randomized complete block design study with 4 replications was conducted at 1 site from 1998-2001 in Lamberton, MN investigating the effects of cropping system and drainage tiles in a maize/soybean system (Strock et al., 2004).","1998-3",2,0,"Water","Nitrate","Runoff","mono","concentration of total NO3-N in ground water under maize",0,NA,NA,"no winter cover crop",1,NA,NA,"rye winter cover crop","rye cover crop either reduced or had no affect on the total nitrate concentrations in the ground water compared to winter fallow.","""Averaged across three years, the cropping system with rye cover crop reduced sub-surface drainage discharge by 11% and nitrate loss in subsurface drainage discharge by 13% compared with the cropping system with no cover crop in this study.""","14 Plots received one of the following cover crop treatments: winter fallow (control), cereal rye cv. Rymin @ 180 kg/ha. 14 Cover crops were no-till drilled between September-October. 14 Plots were 187.69 sq m.","14 Strock, J.S., Porter, P.M., & Russelle, M.P. (2004). Cover cropping to reduce nitrate loss through subsurface drainage in the Northern U.S. Corn Belt. Journal of Environmental Quality, 33(3): 1010-116. DOI: 5abc","Strock et al. (2004)"
"397",14,"14 A randomized complete block design study with 4 replications was conducted at 1 site from 1998-2001 in Lamberton, MN investigating the effects of cropping system and drainage tiles in a maize/soybean system (Strock et al., 2004).","1998-3",1,0,"Water","Nitrate","Runoff","mono","concentration of total NO3-N in ground water under maize",0,NA,NA,"no winter cover crop",1,NA,NA,"rye winter cover crop","rye cover crop either reduced or had no affect on the total nitrate concentrations in the ground water compared to winter fallow.","""Averaged across three years, the cropping system with rye cover crop reduced sub-surface drainage discharge by 11% and nitrate loss in subsurface drainage discharge by 13% compared with the cropping system with no cover crop in this study.""","14 Plots received one of the following cover crop treatments: winter fallow (control), cereal rye cv. Rymin @ 180 kg/ha. 14 Cover crops were no-till drilled between September-October. 14 Plots were 187.69 sq m.","14 Strock, J.S., Porter, P.M., & Russelle, M.P. (2004). Cover cropping to reduce nitrate loss through subsurface drainage in the Northern U.S. Corn Belt. Journal of Environmental Quality, 33(3): 1010-116. DOI: 5abc","Strock et al. (2004)"
"398",14,"14 A randomized complete block design study with 4 replications was conducted at 1 site from 1998-2001 in Lamberton, MN investigating the effects of cropping system and drainage tiles in a maize/soybean system (Strock et al., 2004).","1998-3",3,0,"Water","Nitrate","Runoff","mono","concentration of total NO3-N in ground water under maize",0,NA,NA,"no winter cover crop",1,NA,NA,"rye winter cover crop","rye cover crop either reduced or had no affect on the total nitrate concentrations in the ground water compared to winter fallow.","""Averaged across three years, the cropping system with rye cover crop reduced sub-surface drainage discharge by 11% and nitrate loss in subsurface drainage discharge by 13% compared with the cropping system with no cover crop in this study.""","14 Plots received one of the following cover crop treatments: winter fallow (control), cereal rye cv. Rymin @ 180 kg/ha. 14 Cover crops were no-till drilled between September-October. 14 Plots were 187.69 sq m.","14 Strock, J.S., Porter, P.M., & Russelle, M.P. (2004). Cover cropping to reduce nitrate loss through subsurface drainage in the Northern U.S. Corn Belt. Journal of Environmental Quality, 33(3): 1010-116. DOI: 5abc","Strock et al. (2004)"
"399",14,"14 A randomized complete block design study with 4 replications was conducted at 1 site from 1998-2001 in Lamberton, MN investigating the effects of cropping system and drainage tiles in a maize/soybean system (Strock et al., 2004).","1998-3",1,0,"Water","Nitrate","Runoff","mono","concentration of total NO3-N in ground water under soybean",0,NA,NA,"no winter cover crop",1,NA,NA,"rye winter cover crop","rye cover crop either reduced or had no affect on the total nitrate concentrations in the ground water compared to winter fallow.","""Averaged across three years, the cropping system with rye cover crop reduced sub-surface drainage discharge by 11% and nitrate loss in subsurface drainage discharge by 13% compared with the cropping system with no cover crop in this study.""","14 Plots received one of the following cover crop treatments: winter fallow (control), cereal rye cv. Rymin @ 180 kg/ha. 14 Cover crops were no-till drilled between September-October. 14 Plots were 187.69 sq m.","14 Strock, J.S., Porter, P.M., & Russelle, M.P. (2004). Cover cropping to reduce nitrate loss through subsurface drainage in the Northern U.S. Corn Belt. Journal of Environmental Quality, 33(3): 1010-116. DOI: 5abc","Strock et al. (2004)"
"400",14,"14 A randomized complete block design study with 4 replications was conducted at 1 site from 1998-2001 in Lamberton, MN investigating the effects of cropping system and drainage tiles in a maize/soybean system (Strock et al., 2004).","1998-3",2,0,"Water","Nitrate","Runoff","mono","concentration of total NO3-N in ground water under soybean",0,NA,NA,"no winter cover crop",1,NA,NA,"rye winter cover crop","rye cover crop either reduced or had no affect on the total nitrate concentrations in the ground water compared to winter fallow.","""Averaged across three years, the cropping system with rye cover crop reduced sub-surface drainage discharge by 11% and nitrate loss in subsurface drainage discharge by 13% compared with the cropping system with no cover crop in this study.""","14 Plots received one of the following cover crop treatments: winter fallow (control), cereal rye cv. Rymin @ 180 kg/ha. 14 Cover crops were no-till drilled between September-October. 14 Plots were 187.69 sq m.","14 Strock, J.S., Porter, P.M., & Russelle, M.P. (2004). Cover cropping to reduce nitrate loss through subsurface drainage in the Northern U.S. Corn Belt. Journal of Environmental Quality, 33(3): 1010-116. DOI: 5abc","Strock et al. (2004)"
"401",14,"14 A randomized complete block design study with 4 replications was conducted at 1 site from 1998-2001 in Lamberton, MN investigating the effects of cropping system and drainage tiles in a maize/soybean system (Strock et al., 2004).","1998-3",3,0,"Water","Nitrate","Runoff","mono","concentration of total NO3-N in ground water under soybean",0,NA,NA,"no winter cover crop",1,NA,NA,"rye winter cover crop","rye cover crop either reduced or had no affect on the total nitrate concentrations in the ground water compared to winter fallow.","""Averaged across three years, the cropping system with rye cover crop reduced sub-surface drainage discharge by 11% and nitrate loss in subsurface drainage discharge by 13% compared with the cropping system with no cover crop in this study.""","14 Plots received one of the following cover crop treatments: winter fallow (control), cereal rye cv. Rymin @ 180 kg/ha. 14 Cover crops were no-till drilled between September-October. 14 Plots were 187.69 sq m.","14 Strock, J.S., Porter, P.M., & Russelle, M.P. (2004). Cover cropping to reduce nitrate loss through subsurface drainage in the Northern U.S. Corn Belt. Journal of Environmental Quality, 33(3): 1010-116. DOI: 5abc","Strock et al. (2004)"
"402",14,"14 A randomized complete block design study with 4 replications was conducted at 1 site from 1998-2001 in Lamberton, MN investigating the effects of cropping system and drainage tiles in a maize/soybean system (Strock et al., 2004).","1998-3",2,0,"Water","Drainage","Drainage","mono","drainage discharge (maize)",0,NA,NA,"no winter cover crop",1,NA,NA,"rye winter cover crop","rye cover crop either reduced or had no affect on discharge compared to winter fallow.","""Averaged across three years, the cropping system with rye cover crop reduced sub-surface drainage discharge by 11% and nitrate loss in subsurface drainage discharge by 13% compared with the cropping system with no cover crop in this study.""","14 Plots received one of the following cover crop treatments: winter fallow (control), cereal rye cv. Rymin @ 180 kg/ha. 14 Cover crops were no-till drilled between September-October. 14 Plots were 187.69 sq m.","14 Strock, J.S., Porter, P.M., & Russelle, M.P. (2004). Cover cropping to reduce nitrate loss through subsurface drainage in the Northern U.S. Corn Belt. Journal of Environmental Quality, 33(3): 1010-116. DOI: 5abc","Strock et al. (2004)"
